Epoch,test accuracy,training accuracy
-1,10.0,10.03111111111111
0,10.0,10.72
1,10.0,10.2
2,18.34,11.593333333333334
3,10.0,16.446666666666665
4,11.0,11.806666666666667
5,11.65,11.64
6,21.31,15.06
7,25.2,20.673333333333332
8,22.85,24.793333333333333
9,22.94,23.493333333333332
-1,10.0,10.03111111111111
0,10.0,10.72
1,10.0,10.2
2,18.34,11.586666666666666
3,10.0,16.446666666666665
4,11.0,11.806666666666667
5,11.69,11.633333333333333
6,21.23,15.08
7,25.18,20.586666666666666
8,22.84,24.786666666666665
9,22.91,23.48
