Epoch,test accuracy,training accuracy
-1,10.0,10.03111111111111
0,10.0,9.6
1,10.0,9.78
2,14.65,9.773333333333333
3,10.0,13.286666666666667
4,10.0,10.006666666666666
5,10.0,9.953333333333333
6,10.0,10.053333333333333
7,10.0,9.993333333333334
8,10.84,10.013333333333334
9,10.0,10.633333333333333
-1,10.0,10.03111111111111
0,10.0,9.6
1,10.0,9.78
2,14.64,9.773333333333333
3,10.0,13.28
4,10.0,10.006666666666666
5,10.0,9.953333333333333
6,10.0,10.053333333333333
7,10.0,9.993333333333334
8,10.84,10.013333333333334
9,10.0,10.633333333333333
