Epoch,test accuracy,training accuracy
-1,85.33,92.47555555555556
0,85.22,92.5
1,84.33,86.91333333333333
2,84.55,86.61333333333333
3,82.22,86.41333333333333
4,82.85,84.66666666666667
5,82.87,85.50666666666666
6,83.66,85.60666666666667
7,83.54,86.22666666666667
8,82.61,86.18666666666667
9,83.27,85.20666666666666
-1,85.33,92.47555555555556
0,85.21,92.48
1,84.37,86.88666666666667
2,84.55,86.65333333333334
3,82.32,86.43333333333334
4,82.46,84.73333333333333
5,82.85,85.24666666666667
6,83.51,85.51333333333334
7,83.63,85.98
8,82.96,86.24666666666667
9,83.27,85.34
