Epoch,test accuracy,training accuracy
-1,10.0,10.03111111111111
0,33.32,12.82
1,31.72,32.28666666666667
2,57.06,34.36
3,63.63,59.13333333333333
4,61.25,64.42
5,71.67,64.34
6,71.6,72.66666666666667
7,74.31,73.48
8,71.16,75.92
9,74.86,73.74666666666667
-1,10.0,10.03111111111111
0,33.33,12.82
1,31.74,32.28666666666667
2,57.09,34.38
3,63.58,59.14666666666667
4,61.11,64.37333333333333
5,71.77,64.25333333333333
6,71.43,72.67333333333333
7,74.27,73.25333333333333
8,71.18,75.85333333333334
9,74.72,73.47333333333333
