Epoch,test accuracy,training accuracy
-1,72.35,73.2088888888889
0,83.88,86.38
1,87.28,86.58666666666667
2,89.57,89.57333333333334
3,90.45,91.76
4,91.01,92.55333333333333
5,91.65,93.18666666666667
6,92.29,93.94666666666667
7,92.54,94.46666666666667
8,92.82,94.76
9,92.76,94.96666666666667
-1,72.35,73.2088888888889
0,83.88,86.38
1,87.28,86.58666666666667
2,89.56,89.57333333333334
3,90.42,91.75333333333333
4,91.01,92.54
5,91.66,93.18666666666667
6,92.3,93.96
7,92.6,94.47333333333333
8,92.82,94.8
9,92.73,94.96666666666667
