Epoch,test accuracy,training accuracy
-1,10.0,10.03111111111111
0,10.0,9.64
1,10.0,9.933333333333334
2,10.0,10.073333333333334
3,10.0,10.426666666666666
4,10.0,10.16
5,10.0,10.013333333333334
6,10.0,10.153333333333334
7,10.0,9.78
8,14.41,10.646666666666667
9,12.71,13.093333333333334
-1,10.0,10.03111111111111
0,10.0,9.64
1,10.0,9.933333333333334
2,10.0,10.073333333333334
3,10.0,10.426666666666666
4,10.0,10.16
5,10.0,10.013333333333334
6,10.0,10.153333333333334
7,10.0,9.78
8,14.38,10.653333333333334
9,12.74,13.08
