Epoch,test accuracy,training accuracy
-1,87.31,92.94444444444444
0,90.17,96.8
1,91.41,92.76666666666667
2,91.76,93.74666666666667
3,92.2,94.04666666666667
4,92.13,94.47333333333333
5,92.78,94.58666666666667
6,92.69,95.08666666666667
7,92.73,95.04
8,93.22,95.04666666666667
9,92.96,95.42
-1,87.31,92.94444444444444
0,90.16,96.8
1,91.4,92.76
2,91.77,93.74
3,92.21,94.05333333333333
4,92.12,94.48
5,92.78,94.58
6,92.71,95.08666666666667
7,92.74,95.05333333333333
8,93.22,95.05333333333333
9,92.97,95.42
