Epoch,test accuracy,training accuracy
-1,10.0,10.03111111111111
0,10.0,10.1
1,10.02,10.426666666666666
2,17.81,10.093333333333334
3,15.58,16.726666666666667
4,15.74,15.28
5,15.37,15.76
6,26.59,16.62
7,18.27,24.026666666666667
8,24.56,19.686666666666667
9,23.3,25.06
-1,10.0,10.03111111111111
0,10.0,10.1
1,10.02,10.426666666666666
2,17.8,10.093333333333334
3,15.56,16.713333333333335
4,15.74,15.286666666666667
5,15.36,15.746666666666666
6,26.49,16.633333333333333
7,18.34,23.98
8,24.93,19.666666666666668
9,23.28,25.326666666666668
