Epoch,test accuracy,training accuracy
-1,88.18,92.99111111111111
0,89.15,96.04
1,90.43,91.99333333333334
2,91.02,92.97333333333333
3,91.49,93.54666666666667
4,91.75,93.98666666666666
5,92.22,94.27333333333333
6,92.52,94.7
7,92.65,94.91333333333333
8,92.85,95.02
9,92.87,95.13333333333334
-1,88.18,92.99111111111111
0,89.15,96.02
1,90.42,91.98
2,91.02,92.96666666666667
3,91.5,93.54666666666667
4,91.73,93.99333333333334
5,92.2,94.26
6,92.52,94.69333333333333
7,92.65,94.91333333333333
8,92.84,95.02
9,92.85,95.12666666666667
