Epoch,test accuracy,training accuracy
-1,10.0,9.96
0,10.57,14.0
1,19.11,11.726666666666667
2,25.77,19.486666666666668
3,32.24,25.85333333333333
4,42.94,32.45333333333333
5,46.49,42.233333333333334
6,54.89,47.693333333333335
7,55.46,55.06
8,60.98,56.486666666666665
9,62.71,61.56666666666667
-1,10.0,9.96
0,10.57,14.0
1,19.11,11.726666666666667
2,25.71,19.486666666666668
3,32.37,25.786666666666665
4,43.22,32.57333333333333
5,46.41,42.49333333333333
6,54.87,47.7
7,55.59,54.946666666666665
8,61.07,56.513333333333335
9,62.73,61.67333333333333
