Epoch,test accuracy,training accuracy
-1,10.0,10.03111111111111
0,10.0,11.3
1,10.0,10.606666666666667
2,10.0,10.266666666666667
3,10.0,10.866666666666667
4,10.0,11.053333333333333
5,12.36,10.726666666666667
6,19.59,14.36
7,19.83,18.946666666666665
8,24.85,20.14666666666667
9,23.9,23.35333333333333
-1,10.0,10.03111111111111
0,10.0,11.3
1,10.0,10.606666666666667
2,10.0,10.266666666666667
3,10.0,10.873333333333333
4,10.0,11.053333333333333
5,12.31,10.726666666666667
6,19.58,14.313333333333333
7,20.08,18.926666666666666
8,23.48,20.30666666666667
9,23.91,22.606666666666666
