Epoch,test accuracy,training accuracy
-1,79.37,80.71333333333334
0,23.04,41.1
1,16.02,22.846666666666668
2,19.5,17.486666666666668
3,19.51,19.373333333333335
4,27.08,20.293333333333333
5,32.51,29.066666666666666
6,43.65,34.39333333333333
7,49.15,44.8
8,61.68,52.02
9,65.31,62.1
-1,79.37,80.71333333333334
0,23.04,41.1
1,15.93,22.833333333333332
2,19.49,17.393333333333334
3,19.51,19.36
4,27.09,20.34
5,32.26,29.06
6,43.66,34.193333333333335
7,49.14,44.78666666666667
8,61.41,51.98
9,64.39,61.93333333333333
