Epoch,test accuracy,training accuracy
-1,10.0,10.03111111111111
0,15.13,9.7
1,10.0,13.48
2,10.0,10.413333333333334
3,10.0,10.086666666666666
4,18.87,10.046666666666667
5,10.0,16.126666666666665
6,16.69,10.16
7,10.0,14.806666666666667
8,17.76,11.046666666666667
9,18.05,15.673333333333334
-1,10.0,10.03111111111111
0,15.13,9.7
1,10.0,13.48
2,10.0,10.413333333333334
3,10.0,10.086666666666666
4,18.87,10.046666666666667
5,10.0,16.126666666666665
6,16.69,10.16
7,10.0,14.806666666666667
8,17.78,11.04
9,18.03,15.693333333333333
