Epoch,test accuracy,training accuracy
-1,12.23,12.915555555555555
0,19.41,21.2
1,70.15,33.17333333333333
2,88.12,77.37333333333333
3,89.15,91.16
4,90.67,92.14666666666666
5,90.39,93.35333333333334
6,91.01,93.17333333333333
7,91.1,93.64666666666666
8,89.57,93.48666666666666
9,89.81,92.40666666666667
-1,12.23,12.915555555555555
0,19.41,21.2
1,70.15,33.17333333333333
2,88.14,77.37333333333333
3,89.16,91.17333333333333
4,90.7,92.15333333333334
5,90.35,93.37333333333333
6,90.98,93.14666666666666
7,91.08,93.63333333333334
8,89.46,93.47333333333333
9,89.67,92.32666666666667
