Epoch,test accuracy,training accuracy
-1,17.01,18.366666666666667
0,62.54,36.7
1,78.55,67.91333333333333
2,81.06,81.12666666666667
3,81.11,83.23333333333333
4,81.39,83.72666666666667
5,81.16,84.25333333333333
6,78.54,83.52666666666667
7,79.0,81.64
8,79.32,82.27333333333333
9,80.03,82.7
-1,17.01,18.366666666666667
0,62.54,36.7
1,78.57,67.91333333333333
2,81.07,81.14
3,81.13,83.25333333333333
4,81.36,83.75333333333333
5,81.19,84.2
6,79.01,83.56666666666666
7,79.14,81.99333333333334
8,79.7,82.55333333333333
9,80.02,82.94
