Epoch,test accuracy,training accuracy
-1,10.0,10.03111111111111
0,12.89,9.96
1,10.0,11.8
2,10.0,10.113333333333333
3,10.0,9.9
4,10.0,9.913333333333334
5,10.0,9.966666666666667
6,10.0,9.926666666666666
7,10.0,10.18
8,10.0,10.133333333333333
9,10.0,9.946666666666667
-1,10.0,10.03111111111111
0,12.88,9.96
1,10.0,11.793333333333333
2,10.0,10.113333333333333
3,10.0,9.9
4,10.0,9.913333333333334
5,10.0,9.966666666666667
6,10.0,9.926666666666666
7,10.0,10.18
8,10.0,10.133333333333333
9,10.0,9.946666666666667
