Epoch,test accuracy,training accuracy
-1,16.13,16.371111111111112
0,72.39,51.26
1,91.36,77.92666666666666
2,91.82,93.64
3,91.21,94.04666666666667
4,90.64,93.89333333333333
5,91.79,93.54666666666667
6,91.51,94.14666666666666
7,91.42,94.00666666666666
8,90.87,93.98
9,91.4,93.64666666666666
-1,16.13,16.371111111111112
0,72.39,51.26
1,91.36,77.92666666666666
2,91.81,93.64
3,91.22,94.04
4,90.61,93.9
5,91.84,93.52666666666667
6,91.49,94.18
7,91.36,93.99333333333334
8,90.87,93.96666666666667
9,91.3,93.64666666666666
