Epoch,test accuracy,training accuracy
-1,10.0,9.96
0,10.0,12.36
1,10.0,10.393333333333333
2,17.83,10.206666666666667
3,10.0,15.253333333333334
4,10.0,10.273333333333333
5,15.05,10.573333333333334
6,10.0,13.533333333333333
7,10.0,10.78
8,10.0,9.906666666666666
9,10.94,9.906666666666666
-1,10.0,9.96
0,10.0,12.36
1,10.0,10.393333333333333
2,17.84,10.206666666666667
3,10.0,15.26
4,10.0,10.273333333333333
5,14.98,10.573333333333334
6,10.0,13.486666666666666
7,10.0,10.78
8,10.0,9.906666666666666
9,10.95,9.906666666666666
