Epoch,test accuracy,training accuracy
-1,70.42,71.63333333333334
0,85.12,88.82
1,87.41,88.09333333333333
2,89.92,90.47333333333333
3,90.37,92.46666666666667
4,92.15,93.06
5,92.38,94.33333333333333
6,92.36,94.69333333333333
7,92.81,94.70666666666666
8,92.85,95.09333333333333
9,92.83,95.14
-1,70.42,71.63333333333334
0,85.12,88.82
1,87.41,88.09333333333333
2,89.92,90.48
3,90.4,92.46666666666667
4,92.17,93.09333333333333
5,92.37,94.35333333333334
6,92.37,94.68666666666667
7,92.8,94.70666666666666
8,92.9,95.08666666666667
9,92.84,95.18
