Epoch,test accuracy,training accuracy
-1,10.0,9.98
0,10.0,12.78
1,31.69,11.573333333333334
2,19.84,29.06
3,28.46,22.733333333333334
4,39.3,31.326666666666668
5,56.2,42.8
6,75.36,59.413333333333334
7,81.62,78.34666666666666
8,86.19,85.06666666666666
9,87.03,89.37333333333333
-1,10.0,9.98
0,10.0,12.78
1,31.7,11.573333333333334
2,19.84,29.066666666666666
3,28.43,22.726666666666667
4,39.27,31.293333333333333
5,56.21,42.766666666666666
6,75.36,59.42
7,81.61,78.35333333333334
8,86.16,85.02666666666667
9,87.03,89.36
