Epoch,test accuracy,training accuracy
-1,10.0,10.03111111111111
0,10.0,9.8
1,10.0,10.16
2,10.37,9.766666666666667
3,10.0,10.386666666666667
4,13.33,10.046666666666667
5,10.0,12.426666666666666
6,10.0,10.14
7,10.0,10.4
8,17.89,9.993333333333334
9,10.72,15.513333333333334
-1,10.0,10.03111111111111
0,10.0,9.8
1,10.0,10.16
2,10.37,9.766666666666667
3,10.0,10.386666666666667
4,13.52,10.046666666666667
5,10.0,12.553333333333333
6,10.0,10.153333333333334
7,10.0,10.406666666666666
8,17.89,9.993333333333334
9,13.03,15.52
