Epoch,test accuracy,training accuracy
-1,13.39,12.457777777777778
0,28.02,21.94
1,55.77,30.486666666666668
2,63.49,52.44
3,53.97,61.67333333333333
4,65.8,56.653333333333336
5,68.77,66.5
6,69.43,69.06666666666666
7,70.88,70.6
8,71.9,72.42
9,75.23,73.59333333333333
-1,13.39,12.457777777777778
0,28.02,21.94
1,55.78,30.48
2,63.51,52.446666666666665
3,53.96,61.67333333333333
4,65.8,56.64
5,68.78,66.50666666666666
6,69.48,69.08666666666667
7,70.91,70.6
8,71.89,72.43333333333334
9,75.27,73.61333333333333
