Epoch,test accuracy,training accuracy
-1,89.17,97.69555555555556
0,89.74,97.82
1,89.53,92.32666666666667
2,89.28,92.24666666666667
3,89.45,91.97333333333333
4,89.59,92.23333333333333
5,89.23,92.36666666666666
6,89.17,92.24666666666667
7,89.0,92.00666666666666
8,88.95,91.81333333333333
9,89.01,91.98666666666666
-1,89.17,97.69555555555556
0,89.73,97.82
1,89.55,92.32
2,89.32,92.29333333333334
3,89.49,92.00666666666666
4,89.56,92.26666666666667
5,89.21,92.33333333333333
6,89.27,92.22
7,89.0,92.07333333333334
8,88.97,91.8
9,88.93,91.95333333333333
