Epoch,test accuracy,training accuracy
-1,10.0,10.013333333333334
0,11.38,11.98
1,35.01,15.666666666666666
2,50.66,38.17333333333333
3,65.56,53.86666666666667
4,68.82,67.06666666666666
5,71.2,70.71333333333334
6,68.61,72.31333333333333
7,69.09,70.72666666666667
8,71.85,71.35333333333334
9,75.38,74.1
-1,10.0,10.013333333333334
0,11.38,11.98
1,35.0,15.68
2,50.66,38.16
3,65.59,53.86
4,68.75,67.06666666666666
5,71.02,70.60666666666667
6,68.47,72.24
7,69.05,70.62666666666667
8,71.76,71.22
9,75.78,74.03333333333333
