Epoch,test accuracy,training accuracy
-1,10.0,10.03111111111111
0,11.77,15.54
1,21.42,14.093333333333334
2,38.96,21.86
3,35.31,37.38666666666666
4,43.69,35.04
5,48.97,43.28666666666667
6,56.99,49.46
7,58.3,56.72
8,59.26,58.126666666666665
9,61.42,59.38
-1,10.0,10.03111111111111
0,11.77,15.54
1,21.41,14.093333333333334
2,38.96,21.85333333333333
3,35.4,37.406666666666666
4,43.96,35.14666666666667
5,48.84,43.44
6,56.98,49.413333333333334
7,57.7,56.70666666666666
8,59.49,57.653333333333336
9,60.89,59.56
