Epoch,test accuracy,training accuracy
-1,10.0,10.03111111111111
0,10.0,9.78
1,10.0,10.066666666666666
2,10.0,10.206666666666667
3,10.0,10.273333333333333
4,17.45,10.473333333333333
5,10.01,15.52
6,19.46,13.16
7,21.63,20.98
8,27.19,21.68
9,22.16,26.606666666666666
-1,10.0,10.03111111111111
0,10.0,9.78
1,10.0,10.066666666666666
2,10.0,10.206666666666667
3,10.0,10.273333333333333
4,17.44,10.473333333333333
5,10.01,15.513333333333334
6,19.46,13.16
7,21.65,20.98
8,27.17,21.686666666666667
9,22.16,26.6
