Epoch,test accuracy,training accuracy
-1,84.23,91.18666666666667
0,83.38,90.4
1,82.27,85.73333333333333
2,84.17,84.95333333333333
3,83.27,86.4
4,82.37,85.86
5,83.57,85.17333333333333
6,82.55,85.84
7,83.41,85.14666666666666
8,83.39,86.04
9,83.95,86.14666666666666
-1,84.23,91.18666666666667
0,83.34,90.4
1,82.32,85.69333333333333
2,84.12,85.01333333333334
3,83.29,86.32
4,82.37,85.81333333333333
5,83.5,85.09333333333333
6,82.62,85.82666666666667
7,83.23,85.24
8,83.53,85.93333333333334
9,83.74,86.24666666666667
