Epoch,test accuracy,training accuracy
-1,86.21,94.52444444444444
0,87.92,96.04
1,88.63,90.80666666666667
2,88.91,91.54666666666667
3,88.55,91.94
4,89.26,91.68
5,89.14,92.16666666666667
6,89.15,92.19333333333333
7,89.0,92.34666666666666
8,88.79,92.16
9,88.97,91.86666666666666
-1,86.21,94.52444444444444
0,87.93,96.04
1,88.59,90.81333333333333
2,88.89,91.52666666666667
3,88.6,91.94
4,89.28,91.7
5,89.08,92.17333333333333
6,89.16,92.16666666666667
7,88.98,92.34
8,88.78,92.14
9,88.98,91.85333333333334
