Epoch,test accuracy,training accuracy
-1,13.66,14.602222222222222
0,68.99,37.86
1,80.55,74.20666666666666
2,79.65,82.62
3,80.69,82.35333333333334
4,78.8,82.10666666666667
5,77.95,80.70666666666666
6,77.92,79.68
7,78.67,80.49333333333334
8,79.36,81.31333333333333
9,77.2,81.92
-1,13.66,14.602222222222222
0,69.0,37.88
1,80.57,74.22
2,79.62,82.65333333333334
3,80.72,82.30666666666667
4,78.15,82.02666666666667
5,77.58,80.23333333333333
6,78.2,79.41333333333333
7,79.58,80.8
8,79.43,82.16
9,77.61,82.17333333333333
