Epoch,test accuracy,training accuracy
-1,10.0,10.03111111111111
0,22.18,24.66
1,18.05,24.626666666666665
2,50.03,23.966666666666665
3,52.47,49.76
4,65.63,53.8
5,65.01,64.45333333333333
6,71.39,66.06
7,73.1,71.29333333333334
8,72.94,73.36666666666666
9,74.25,74.05333333333333
-1,10.0,10.03111111111111
0,22.17,24.68
1,18.05,24.613333333333333
2,49.98,23.973333333333333
3,52.51,49.70666666666666
4,65.59,53.81333333333333
5,64.94,64.43333333333334
6,71.38,66.00666666666666
7,73.09,71.26666666666667
8,72.88,73.35333333333334
9,74.17,73.93333333333334
