Epoch,test accuracy,training accuracy
-1,17.08,16.49111111111111
0,18.01,19.62
1,34.34,20.486666666666668
2,51.46,37.61333333333334
3,58.34,52.846666666666664
4,64.22,59.06666666666667
5,65.61,64.84
6,69.4,66.60666666666667
7,72.8,70.56
8,74.76,73.50666666666666
9,76.26,75.68
-1,17.08,16.49111111111111
0,18.01,19.62
1,34.34,20.5
2,51.45,37.626666666666665
3,58.35,52.846666666666664
4,64.25,59.086666666666666
5,65.6,64.85333333333334
6,69.35,66.60666666666667
7,72.82,70.51333333333334
8,74.79,73.48666666666666
9,76.21,75.72
