Epoch,test accuracy,training accuracy
-1,10.0,10.03111111111111
0,10.0,11.26
1,10.88,10.593333333333334
2,10.0,11.546666666666667
3,18.58,11.253333333333334
4,12.62,16.546666666666667
5,17.22,12.926666666666666
6,17.04,17.033333333333335
7,19.37,17.19333333333333
8,20.62,19.36
9,20.19,20.166666666666668
-1,10.0,10.03111111111111
0,10.0,11.26
1,10.89,10.606666666666667
2,10.0,11.553333333333333
3,18.57,11.233333333333333
4,12.68,16.54
5,17.21,12.953333333333333
6,17.03,17.033333333333335
7,19.39,17.22
8,20.68,19.34
9,20.56,20.206666666666667
