Epoch,test accuracy,training accuracy
-1,10.0,10.03111111111111
0,10.0,11.68
1,22.19,13.76
2,34.29,27.76
3,64.06,39.24
4,68.01,64.94666666666667
5,72.21,69.42666666666666
6,71.44,72.98666666666666
7,72.4,72.93333333333334
8,73.51,73.91333333333333
9,72.07,74.64666666666666
-1,10.0,10.03111111111111
0,10.0,11.68
1,22.19,13.766666666666667
2,34.28,27.766666666666666
3,64.07,39.233333333333334
4,68.0,64.98
5,72.13,69.4
6,71.26,72.89333333333333
7,72.34,72.66666666666667
8,73.41,73.76666666666667
9,72.24,74.48
