Epoch,test accuracy,training accuracy
-1,10.0,10.002222222222223
0,10.07,11.36
1,23.16,11.333333333333334
2,22.69,22.573333333333334
3,29.73,23.173333333333332
4,32.48,30.14
5,48.93,33.88
6,52.94,48.03333333333333
7,55.95,52.3
8,54.13,55.766666666666666
9,60.72,55.7
-1,10.0,10.002222222222223
0,10.07,11.36
1,23.16,11.333333333333334
2,22.69,22.566666666666666
3,29.78,23.16
4,32.37,30.19333333333333
5,48.92,33.82666666666667
6,52.86,48.053333333333335
7,55.82,52.24666666666667
8,54.21,55.653333333333336
9,60.69,55.733333333333334
