Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,131623600.0,0.560708224773407,2.7702134275386925e-07,34.46,0.5539315342903137,2.916448806900007e-07,34.48
0,4080331600.0,0.5538923144340515,2.757831509825337e-07,35.46,0.5468278527259827,2.916579546763387e-07,35.37
10,43567411600.0,0.4463707208633423,2.77112519597722e-07,57.32,0.44552376866340637,3.432569144479203e-07,56.41
20,83054491600.0,0.4286300241947174,2.880176452890737e-07,62.06,0.4289069175720215,3.5239148132859555e-07,61.07
30,122541571600.0,0.40000438690185547,3.0978549148130696e-07,70.04,0.40043187141418457,3.849894767427031e-07,68.01
40,162028651600.0,0.30928125977516174,6.202541271704831e-07,84.18,0.3141975998878479,6.863479597996047e-07,80.92
50,201515731600.0,0.2895786464214325,1.811785750760464e-06,87.18,0.2985008955001831,1.7339478972644429e-06,83.81
60,241002811600.0,0.28604304790496826,2.831647179846186e-06,87.8,0.2981378734111786,2.0417742234712932e-06,83.8
70,280489891600.0,0.28000637888908386,2.381555077590747e-06,87.72,0.2972363233566284,2.7788930765382247e-06,83.86
80,319976971600.0,0.26763102412223816,8.353114935744088e-06,86.86,0.2935255169868469,7.983408067957498e-06,83.45
90,359464051600.0,0.22945518791675568,1.2162340681243222e-05,86.58,0.26777511835098267,1.626086850592401e-05,83.52
