Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,150005920.0,0.5782926678657532,2.1006255792599404e-06,84.74,0.5164911150932312,2.1943367300991667e-06,83.46
0,4650183520.0,0.4347901940345764,1.740988750498218e-06,90.16,0.38483738899230957,2.1121550162206404e-06,87.18
10,49651959520.0,0.1684025079011917,1.1970129207838909e-06,95.32,0.1859990954399109,1.3690630566998152e-06,91.07
20,94653735520.0,0.1581859141588211,1.0141203574676183e-06,95.38,0.17507493495941162,1.416517875441059e-06,91.11
30,139655511520.0,0.1434425264596939,1.4817630926700076e-06,95.46,0.1626739799976349,1.6106321254483191e-06,91.1
40,184657287520.0,0.11478248983621597,2.7576827505981782e-06,95.8,0.13682317733764648,2.3699501525697997e-06,91.32
50,229659063520.0,0.09765826165676117,2.269107199026621e-06,95.34,0.1320829838514328,3.1567144560540328e-06,91.39
60,274660839520.0,0.09208892285823822,3.7062943647470092e-06,95.86,0.13019749522209167,3.3450405680923723e-06,91.4
70,319662615520.0,0.09172774851322174,3.9582096178492066e-06,95.72,0.1309896558523178,3.5779651170742e-06,91.44
80,364664391520.0,0.08115031570196152,4.457919658307219e-06,96.12,0.1266995072364807,4.6406516958086286e-06,91.5
90,409666167520.0,0.07781945914030075,4.6998388825159054e-06,96.24,0.1245938315987587,5.392044840846211e-06,91.55
