Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,10.332948684692383,87.12,12.41261100769043,61.94
0,23081769120.0,2.357503890991211,97.84,4.115900039672852,69.82
10,253899460320.0,0.6240978837013245,99.44,3.278003454208374,71.03
20,484717151520.0,0.450736403465271,99.68,2.977799654006958,71.4
30,715534842720.0,0.36590060591697693,99.66,2.9998044967651367,71.46
40,946352533920.0,0.3072394132614136,99.74,2.9654338359832764,71.63
50,1177170225120.0,0.3059234917163849,99.82,3.028618097305298,71.9
60,1407987916320.0,0.2476598620414734,99.82,2.92970871925354,71.79
70,1638805607520.0,0.246812105178833,99.74,2.943713903427124,71.83
80,1869623298720.0,0.2597147822380066,99.84,3.006038188934326,71.81
90,2100440989920.0,0.2529524862766266,99.82,3.03538179397583,71.86
100,2331258681120.0,0.24440990388393402,99.88,3.0046908855438232,71.87
110,2562076372320.0,0.21530234813690186,99.96,3.0999748706817627,71.86
120,2792894063520.0,0.2118014544248581,99.86,3.135587215423584,71.87
130,3023711754720.0,0.19871985912322998,99.88,3.1158576011657715,71.85
140,3254529445920.0,0.20146943628787994,99.92,3.0834450721740723,71.94
150,3485347137120.0,0.138510599732399,99.86,3.162889242172241,72.04
160,3716164828320.0,0.16392602026462555,99.96,3.1822152137756348,72.05
170,3946982519520.0,0.17594128847122192,99.94,3.1399238109588623,71.94
180,4177800210720.0,0.2120973914861679,99.98,3.192854642868042,72.04
190,4408617901920.0,0.16771875321865082,99.94,3.1847033500671387,72.09
200,4616353824000.0,0.1858031004667282,99.92,3.2044379711151123,72.12
