Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,158092672.0,0.6630653738975525,2.2264273411565227e-06,56.88,0.6583579778671265,2.3709699235041626e-06,58.81
0,4900872832.0,0.570475161075592,1.9173039618181065e-06,70.24,0.5672783255577087,2.2660237846139353e-06,70.91
10,52328674432.0,0.22386126220226288,7.253352691805048e-07,91.4,0.24404899775981903,9.56373696681112e-07,87.65
20,99756476032.0,0.21416155993938446,8.346751769749972e-07,91.4,0.2359936386346817,1.0176369187320233e-06,87.83
30,147184277632.0,0.2014894187450409,9.777252216736088e-07,91.68,0.22447910904884338,1.1501186918394524e-06,87.9
40,194612079232.0,0.1705472618341446,1.6585065623075934e-06,91.42,0.2002904862165451,1.826106426960905e-06,88.02
50,242039880832.0,0.14793266355991364,2.3093894014891703e-06,91.76,0.1785752773284912,2.5909312171279453e-06,88.1
60,289467682432.0,0.14280295372009277,2.053012167380075e-06,91.5,0.17548488080501556,2.798620243993355e-06,88.11
70,336895484032.0,0.13916730880737305,2.914296374001424e-06,91.48,0.17509770393371582,3.0460714697255753e-06,88.14
80,384323285632.0,0.12523400783538818,3.720277391039417e-06,92.16,0.1712014377117157,4.6289842430269346e-06,88.43
90,431751087232.0,0.10642354935407639,4.820930826099357e-06,92.24,0.1555979698896408,6.046313956176164e-06,88.75
