;test_accuracy;Epoch;train-saturation_conv1;train-saturation_layer1-0-conv1;train-saturation_layer1-0-conv2;train-saturation_layer1-0-conv3;train-saturation_layer1-0-shortcut-0;train-saturation_layer1-1-conv1;train-saturation_layer1-1-conv2;train-saturation_layer1-1-conv3;train-saturation_layer1-2-conv1;train-saturation_layer1-2-conv2;train-saturation_layer1-2-conv3;train-saturation_layer2-0-conv1;train-saturation_layer2-0-conv2;train-saturation_layer2-0-conv3;train-saturation_layer2-0-shortcut-0;train-saturation_layer2-1-conv1;train-saturation_layer2-1-conv2;train-saturation_layer2-1-conv3;train-saturation_layer2-2-conv1;train-saturation_layer2-2-conv2;train-saturation_layer2-2-conv3;train-saturation_layer2-3-conv1;train-saturation_layer2-3-conv2;train-saturation_layer2-3-conv3;train-saturation_layer3-0-conv1;train-saturation_layer3-0-conv2;train-saturation_layer3-0-conv3;train-saturation_layer3-0-shortcut-0;train-saturation_layer3-1-conv1;train-saturation_layer3-1-conv2;train-saturation_layer3-1-conv3;train-saturation_layer3-2-conv1;train-saturation_layer3-2-conv2;train-saturation_layer3-2-conv3;train-saturation_layer3-3-conv1;train-saturation_layer3-3-conv2;train-saturation_layer3-3-conv3;train-saturation_layer3-4-conv1;train-saturation_layer3-4-conv2;train-saturation_layer3-4-conv3;train-saturation_layer3-5-conv1;train-saturation_layer3-5-conv2;train-saturation_layer3-5-conv3;train-saturation_layer4-0-conv1;train-saturation_layer4-0-conv2;train-saturation_layer4-0-conv3;train-saturation_layer4-0-shortcut-0;train-saturation_layer4-1-conv1;train-saturation_layer4-1-conv2;train-saturation_layer4-1-conv3;train-saturation_layer4-2-conv1;train-saturation_layer4-2-conv2;train-saturation_layer4-2-conv3;train-saturation_linear;eval-saturation_conv1;eval-saturation_layer1-0-conv1;eval-saturation_layer1-0-conv2;eval-saturation_layer1-0-conv3;eval-saturation_layer1-0-shortcut-0;eval-saturation_layer1-1-conv1;eval-saturation_layer1-1-conv2;eval-saturation_layer1-1-conv3;eval-saturation_layer1-2-conv1;eval-saturation_layer1-2-conv2;eval-saturation_layer1-2-conv3;eval-saturation_layer2-0-conv1;eval-saturation_layer2-0-conv2;eval-saturation_layer2-0-conv3;eval-saturation_layer2-0-shortcut-0;eval-saturation_layer2-1-conv1;eval-saturation_layer2-1-conv2;eval-saturation_layer2-1-conv3;eval-saturation_layer2-2-conv1;eval-saturation_layer2-2-conv2;eval-saturation_layer2-2-conv3;eval-saturation_layer2-3-conv1;eval-saturation_layer2-3-conv2;eval-saturation_layer2-3-conv3;eval-saturation_layer3-0-conv1;eval-saturation_layer3-0-conv2;eval-saturation_layer3-0-conv3;eval-saturation_layer3-0-shortcut-0;eval-saturation_layer3-1-conv1;eval-saturation_layer3-1-conv2;eval-saturation_layer3-1-conv3;eval-saturation_layer3-2-conv1;eval-saturation_layer3-2-conv2;eval-saturation_layer3-2-conv3;eval-saturation_layer3-3-conv1;eval-saturation_layer3-3-conv2;eval-saturation_layer3-3-conv3;eval-saturation_layer3-4-conv1;eval-saturation_layer3-4-conv2;eval-saturation_layer3-4-conv3;eval-saturation_layer3-5-conv1;eval-saturation_layer3-5-conv2;eval-saturation_layer3-5-conv3;eval-saturation_layer4-0-conv1;eval-saturation_layer4-0-conv2;eval-saturation_layer4-0-conv3;eval-saturation_layer4-0-shortcut-0;eval-saturation_layer4-1-conv1;eval-saturation_layer4-1-conv2;eval-saturation_layer4-1-conv3;eval-saturation_layer4-2-conv1;eval-saturation_layer4-2-conv2;eval-saturation_layer4-2-conv3;eval-saturation_linear
0;12.93;0;0.140625;0.4375;0.90625;0.23046875;0.140625;0.890625;0.953125;0.234375;0.921875;0.953125;0.234375;0.8515625;0.953125;0.234375;0.3984375;0.921875;0.9609375;0.236328125;0.9296875;0.9609375;0.236328125;0.9296875;0.9609375;0.236328125;0.86328125;0.8984375;0.2177734375;0.3349609375;0.86328125;0.8984375;0.2177734375;0.86328125;0.890625;0.216796875;0.859375;0.890625;0.216796875;0.85546875;0.88671875;0.21484375;0.86328125;0.88671875;0.212890625;0.677734375;0.466796875;0.115234375;0.12353515625;0.458984375;0.466796875;0.11474609375;0.455078125;0.4609375;0.11279296875;0.9;0.140625;0.4375;0.90625;0.23046875;0.14453125;0.875;0.953125;0.234375;0.90625;0.953125;0.234375;0.84375;0.9296875;0.228515625;0.36328125;0.8984375;0.9375;0.23046875;0.90625;0.9453125;0.23046875;0.90625;0.9453125;0.23046875;0.80078125;0.4765625;0.1171875;0.125;0.47265625;0.484375;0.1201171875;0.47265625;0.48046875;0.1181640625;0.47265625;0.48046875;0.119140625;0.4765625;0.48046875;0.119140625;0.4765625;0.48046875;0.119140625;0.25390625;0.1171875;0.029296875;0.029296875;0.1171875;0.1171875;0.029296875;0.1171875;0.1171875;0.029296875;0.8
1;18.8;1;0.140625;0.453125;0.90625;0.23046875;0.14453125;0.890625;0.953125;0.234375;0.921875;0.953125;0.234375;0.8515625;0.953125;0.234375;0.400390625;0.9296875;0.9609375;0.236328125;0.9296875;0.9609375;0.236328125;0.9296875;0.9609375;0.236328125;0.8671875;0.90234375;0.220703125;0.3388671875;0.87109375;0.90625;0.220703125;0.87109375;0.90234375;0.220703125;0.87109375;0.90234375;0.220703125;0.87109375;0.8984375;0.2197265625;0.875;0.90234375;0.21875;0.701171875;0.47265625;0.1171875;0.12548828125;0.470703125;0.474609375;0.1171875;0.466796875;0.470703125;0.1162109375;0.9;0.140625;0.4375;0.90625;0.23046875;0.14453125;0.875;0.953125;0.234375;0.90625;0.953125;0.234375;0.84375;0.9296875;0.228515625;0.36328125;0.8984375;0.9375;0.23046875;0.90625;0.9375;0.23046875;0.90625;0.9375;0.23046875;0.80078125;0.4765625;0.1171875;0.125;0.47265625;0.484375;0.1201171875;0.4765625;0.48046875;0.1181640625;0.46875;0.48046875;0.119140625;0.47265625;0.48046875;0.119140625;0.4765625;0.4765625;0.1181640625;0.25390625;0.1171875;0.02880859375;0.029296875;0.1171875;0.1171875;0.029296875;0.1171875;0.1171875;0.02880859375;0.7
2;25.43;2;0.140625;0.453125;0.90625;0.23046875;0.14453125;0.890625;0.953125;0.234375;0.921875;0.953125;0.234375;0.84375;0.953125;0.234375;0.3984375;0.921875;0.9609375;0.236328125;0.9296875;0.9609375;0.236328125;0.9296875;0.9609375;0.236328125;0.8671875;0.8984375;0.21875;0.3359375;0.8671875;0.90234375;0.2197265625;0.86328125;0.8984375;0.21875;0.8671875;0.89453125;0.21875;0.8671875;0.89453125;0.2177734375;0.87109375;0.89453125;0.216796875;0.69140625;0.46875;0.1162109375;0.12451171875;0.46484375;0.470703125;0.115234375;0.4609375;0.46484375;0.115234375;0.8;0.140625;0.4375;0.90625;0.23046875;0.14453125;0.875;0.953125;0.234375;0.90625;0.953125;0.234375;0.84375;0.9296875;0.228515625;0.36328125;0.8984375;0.9375;0.23046875;0.90625;0.9375;0.23046875;0.90625;0.9375;0.23046875;0.80078125;0.4765625;0.1171875;0.125;0.47265625;0.48046875;0.119140625;0.4765625;0.48046875;0.1181640625;0.46875;0.4765625;0.1181640625;0.46875;0.48046875;0.1181640625;0.47265625;0.4765625;0.1171875;0.251953125;0.115234375;0.02880859375;0.029296875;0.1171875;0.115234375;0.02880859375;0.115234375;0.115234375;0.02880859375;0.4
3;31.95;3;0.140625;0.453125;0.90625;0.23046875;0.14453125;0.890625;0.953125;0.234375;0.921875;0.953125;0.234375;0.8515625;0.953125;0.234375;0.3984375;0.921875;0.9609375;0.236328125;0.9296875;0.9609375;0.236328125;0.9296875;0.9609375;0.236328125;0.8671875;0.8984375;0.2197265625;0.3349609375;0.8671875;0.90234375;0.2197265625;0.86328125;0.89453125;0.21875;0.86328125;0.89453125;0.2177734375;0.86328125;0.890625;0.216796875;0.86328125;0.88671875;0.2158203125;0.68359375;0.462890625;0.1142578125;0.12353515625;0.458984375;0.4609375;0.11328125;0.453125;0.455078125;0.1123046875;0.7;0.140625;0.4375;0.90625;0.23046875;0.14453125;0.875;0.953125;0.234375;0.90625;0.953125;0.234375;0.84375;0.9296875;0.228515625;0.36328125;0.8984375;0.9375;0.23046875;0.90625;0.9375;0.23046875;0.90625;0.9453125;0.23046875;0.80078125;0.4765625;0.1171875;0.125;0.46875;0.48046875;0.119140625;0.47265625;0.48046875;0.1181640625;0.46875;0.4765625;0.1181640625;0.47265625;0.4765625;0.1181640625;0.47265625;0.4765625;0.1171875;0.251953125;0.115234375;0.02880859375;0.029296875;0.115234375;0.115234375;0.02880859375;0.115234375;0.115234375;0.02880859375;0.3
4;36.77;4;0.140625;0.453125;0.90625;0.23046875;0.1484375;0.890625;0.953125;0.234375;0.921875;0.953125;0.234375;0.8515625;0.953125;0.234375;0.400390625;0.9296875;0.9609375;0.236328125;0.9296875;0.9609375;0.236328125;0.9296875;0.9609375;0.236328125;0.8671875;0.8984375;0.2197265625;0.3349609375;0.8671875;0.90234375;0.2197265625;0.8671875;0.8984375;0.21875;0.86328125;0.89453125;0.2197265625;0.86328125;0.890625;0.2177734375;0.8671875;0.890625;0.216796875;0.6875;0.462890625;0.11474609375;0.1240234375;0.4609375;0.46484375;0.1142578125;0.45703125;0.45703125;0.11328125;0.7;0.140625;0.4375;0.90625;0.23046875;0.14453125;0.875;0.953125;0.234375;0.90625;0.953125;0.234375;0.84375;0.9296875;0.228515625;0.36328125;0.8984375;0.9375;0.23046875;0.90625;0.9375;0.23046875;0.90625;0.9453125;0.23046875;0.80078125;0.4765625;0.1171875;0.125;0.46875;0.48046875;0.1181640625;0.47265625;0.4765625;0.1181640625;0.46875;0.4765625;0.1181640625;0.46875;0.4765625;0.1171875;0.47265625;0.4765625;0.1171875;0.251953125;0.115234375;0.02880859375;0.029296875;0.115234375;0.115234375;0.02880859375;0.115234375;0.11328125;0.0283203125;0.4
5;40.38;5;0.15625;0.453125;0.921875;0.23046875;0.1484375;0.890625;0.953125;0.234375;0.921875;0.953125;0.234375;0.8515625;0.953125;0.234375;0.400390625;0.9296875;0.9609375;0.236328125;0.9296875;0.9609375;0.236328125;0.9296875;0.9609375;0.236328125;0.86328125;0.8984375;0.21875;0.333984375;0.859375;0.8984375;0.2177734375;0.859375;0.89453125;0.216796875;0.85546875;0.88671875;0.2158203125;0.85546875;0.8828125;0.2138671875;0.85546875;0.87890625;0.212890625;0.671875;0.45703125;0.1123046875;0.12255859375;0.451171875;0.455078125;0.111328125;0.4453125;0.443359375;0.109375;0.6;0.140625;0.4375;0.90625;0.23046875;0.14453125;0.875;0.953125;0.234375;0.90625;0.953125;0.234375;0.84375;0.9296875;0.228515625;0.36328125;0.8984375;0.9375;0.23046875;0.90625;0.9375;0.23046875;0.90625;0.9375;0.23046875;0.796875;0.4765625;0.1171875;0.125;0.46875;0.48046875;0.1181640625;0.46875;0.4765625;0.1171875;0.46875;0.47265625;0.1162109375;0.46484375;0.47265625;0.1162109375;0.46875;0.46875;0.1162109375;0.25;0.115234375;0.02880859375;0.029296875;0.115234375;0.11328125;0.0283203125;0.11328125;0.11328125;0.0283203125;0.3
6;42.5;6;0.140625;0.453125;0.90625;0.23046875;0.140625;0.890625;0.953125;0.234375;0.90625;0.953125;0.234375;0.8515625;0.953125;0.234375;0.400390625;0.9296875;0.9609375;0.236328125;0.9296875;0.9609375;0.236328125;0.9296875;0.9609375;0.236328125;0.8671875;0.90234375;0.220703125;0.3388671875;0.8671875;0.90625;0.2216796875;0.87109375;0.8984375;0.2197265625;0.8671875;0.89453125;0.21875;0.86328125;0.890625;0.216796875;0.8671875;0.890625;0.216796875;0.689453125;0.462890625;0.1142578125;0.125;0.45703125;0.45703125;0.1123046875;0.451171875;0.44921875;0.11083984375;0.6;0.140625;0.4375;0.90625;0.23046875;0.14453125;0.875;0.953125;0.234375;0.90625;0.953125;0.234375;0.84375;0.9296875;0.228515625;0.36328125;0.8984375;0.9375;0.23046875;0.90625;0.9375;0.23046875;0.90625;0.9375;0.23046875;0.796875;0.47265625;0.1162109375;0.1240234375;0.46484375;0.48046875;0.1171875;0.46484375;0.47265625;0.1162109375;0.46484375;0.46875;0.115234375;0.4609375;0.46484375;0.115234375;0.4609375;0.46484375;0.115234375;0.248046875;0.11328125;0.0283203125;0.02880859375;0.11328125;0.11328125;0.0283203125;0.11328125;0.111328125;0.02783203125;0.4
7;44.17;7;0.140625;0.453125;0.921875;0.23046875;0.14453125;0.890625;0.953125;0.234375;0.921875;0.953125;0.234375;0.8515625;0.953125;0.234375;0.400390625;0.9296875;0.9609375;0.236328125;0.9296875;0.9609375;0.236328125;0.9296875;0.9609375;0.236328125;0.86328125;0.89453125;0.2177734375;0.333984375;0.86328125;0.8984375;0.21875;0.85546875;0.890625;0.2158203125;0.85546875;0.8828125;0.21484375;0.8515625;0.87890625;0.212890625;0.85546875;0.875;0.2109375;0.666015625;0.451171875;0.11083984375;0.12255859375;0.4453125;0.443359375;0.10888671875;0.435546875;0.4296875;0.10546875;0.6;0.140625;0.4375;0.90625;0.23046875;0.14453125;0.875;0.953125;0.234375;0.90625;0.953125;0.234375;0.84375;0.9296875;0.228515625;0.36328125;0.8984375;0.9375;0.23046875;0.90625;0.9375;0.23046875;0.90625;0.9375;0.23046875;0.796875;0.47265625;0.1162109375;0.1240234375;0.4609375;0.48046875;0.1171875;0.46484375;0.47265625;0.1162109375;0.4609375;0.46875;0.1162109375;0.4609375;0.46484375;0.115234375;0.4609375;0.46484375;0.1142578125;0.248046875;0.11328125;0.0283203125;0.02880859375;0.11328125;0.111328125;0.02783203125;0.11328125;0.111328125;0.02783203125;0.4
8;46.19;8;0.140625;0.453125;0.90625;0.23046875;0.14453125;0.890625;0.953125;0.234375;0.921875;0.953125;0.234375;0.8515625;0.953125;0.234375;0.400390625;0.9296875;0.9609375;0.236328125;0.9296875;0.9609375;0.236328125;0.9296875;0.9609375;0.236328125;0.86328125;0.89453125;0.21875;0.3330078125;0.859375;0.89453125;0.2177734375;0.859375;0.890625;0.216796875;0.85546875;0.88671875;0.2158203125;0.8515625;0.87890625;0.2138671875;0.85546875;0.87890625;0.212890625;0.669921875;0.447265625;0.1103515625;0.1220703125;0.443359375;0.439453125;0.1083984375;0.4375;0.427734375;0.10595703125;0.6;0.140625;0.4375;0.90625;0.23046875;0.14453125;0.875;0.953125;0.234375;0.90625;0.953125;0.234375;0.84375;0.9296875;0.228515625;0.36328125;0.8984375;0.9375;0.23046875;0.90625;0.9375;0.23046875;0.90625;0.9375;0.23046875;0.79296875;0.47265625;0.1162109375;0.1240234375;0.4609375;0.4765625;0.1162109375;0.46484375;0.46875;0.1162109375;0.4609375;0.46484375;0.1142578125;0.45703125;0.4609375;0.11328125;0.45703125;0.4609375;0.1142578125;0.244140625;0.11328125;0.0283203125;0.02880859375;0.11328125;0.111328125;0.02783203125;0.111328125;0.111328125;0.02734375;0.4
9;48.6;9;0.140625;0.453125;0.90625;0.23046875;0.14453125;0.890625;0.953125;0.234375;0.921875;0.953125;0.234375;0.8515625;0.953125;0.234375;0.3984375;0.921875;0.9609375;0.236328125;0.9296875;0.9609375;0.236328125;0.9296875;0.9609375;0.236328125;0.86328125;0.8984375;0.2197265625;0.3349609375;0.859375;0.90234375;0.21875;0.859375;0.890625;0.216796875;0.85546875;0.88671875;0.216796875;0.85546875;0.8828125;0.21484375;0.85546875;0.875;0.2138671875;0.67578125;0.453125;0.11181640625;0.123046875;0.447265625;0.443359375;0.109375;0.443359375;0.431640625;0.10693359375;0.6;0.140625;0.4375;0.90625;0.23046875;0.14453125;0.875;0.953125;0.234375;0.90625;0.953125;0.234375;0.84375;0.9296875;0.228515625;0.36328125;0.8984375;0.9375;0.23046875;0.90625;0.9375;0.23046875;0.90625;0.9375;0.228515625;0.7890625;0.47265625;0.1162109375;0.1240234375;0.4609375;0.47265625;0.1162109375;0.4609375;0.46484375;0.115234375;0.45703125;0.4609375;0.11328125;0.453125;0.45703125;0.11328125;0.453125;0.45703125;0.11328125;0.244140625;0.111328125;0.02783203125;0.02880859375;0.11328125;0.109375;0.02783203125;0.111328125;0.109375;0.02734375;0.4
