;test_accuracy;Epoch;train-saturation_conv1;train-saturation_layer1-0-conv1;train-saturation_layer1-0-conv2;train-saturation_layer1-0-conv3;train-saturation_layer1-0-shortcut-0;train-saturation_layer1-1-conv1;train-saturation_layer1-1-conv2;train-saturation_layer1-1-conv3;train-saturation_layer1-2-conv1;train-saturation_layer1-2-conv2;train-saturation_layer1-2-conv3;train-saturation_layer2-0-conv1;train-saturation_layer2-0-conv2;train-saturation_layer2-0-conv3;train-saturation_layer2-0-shortcut-0;train-saturation_layer2-1-conv1;train-saturation_layer2-1-conv2;train-saturation_layer2-1-conv3;train-saturation_layer2-2-conv1;train-saturation_layer2-2-conv2;train-saturation_layer2-2-conv3;train-saturation_layer2-3-conv1;train-saturation_layer2-3-conv2;train-saturation_layer2-3-conv3;train-saturation_layer3-0-conv1;train-saturation_layer3-0-conv2;train-saturation_layer3-0-conv3;train-saturation_layer3-0-shortcut-0;train-saturation_layer3-1-conv1;train-saturation_layer3-1-conv2;train-saturation_layer3-1-conv3;train-saturation_layer3-2-conv1;train-saturation_layer3-2-conv2;train-saturation_layer3-2-conv3;train-saturation_layer3-3-conv1;train-saturation_layer3-3-conv2;train-saturation_layer3-3-conv3;train-saturation_layer3-4-conv1;train-saturation_layer3-4-conv2;train-saturation_layer3-4-conv3;train-saturation_layer3-5-conv1;train-saturation_layer3-5-conv2;train-saturation_layer3-5-conv3;train-saturation_layer4-0-conv1;train-saturation_layer4-0-conv2;train-saturation_layer4-0-conv3;train-saturation_layer4-0-shortcut-0;train-saturation_layer4-1-conv1;train-saturation_layer4-1-conv2;train-saturation_layer4-1-conv3;train-saturation_layer4-2-conv1;train-saturation_layer4-2-conv2;train-saturation_layer4-2-conv3;train-saturation_linear;eval-saturation_conv1;eval-saturation_layer1-0-conv1;eval-saturation_layer1-0-conv2;eval-saturation_layer1-0-conv3;eval-saturation_layer1-0-shortcut-0;eval-saturation_layer1-1-conv1;eval-saturation_layer1-1-conv2;eval-saturation_layer1-1-conv3;eval-saturation_layer1-2-conv1;eval-saturation_layer1-2-conv2;eval-saturation_layer1-2-conv3;eval-saturation_layer2-0-conv1;eval-saturation_layer2-0-conv2;eval-saturation_layer2-0-conv3;eval-saturation_layer2-0-shortcut-0;eval-saturation_layer2-1-conv1;eval-saturation_layer2-1-conv2;eval-saturation_layer2-1-conv3;eval-saturation_layer2-2-conv1;eval-saturation_layer2-2-conv2;eval-saturation_layer2-2-conv3;eval-saturation_layer2-3-conv1;eval-saturation_layer2-3-conv2;eval-saturation_layer2-3-conv3;eval-saturation_layer3-0-conv1;eval-saturation_layer3-0-conv2;eval-saturation_layer3-0-conv3;eval-saturation_layer3-0-shortcut-0;eval-saturation_layer3-1-conv1;eval-saturation_layer3-1-conv2;eval-saturation_layer3-1-conv3;eval-saturation_layer3-2-conv1;eval-saturation_layer3-2-conv2;eval-saturation_layer3-2-conv3;eval-saturation_layer3-3-conv1;eval-saturation_layer3-3-conv2;eval-saturation_layer3-3-conv3;eval-saturation_layer3-4-conv1;eval-saturation_layer3-4-conv2;eval-saturation_layer3-4-conv3;eval-saturation_layer3-5-conv1;eval-saturation_layer3-5-conv2;eval-saturation_layer3-5-conv3;eval-saturation_layer4-0-conv1;eval-saturation_layer4-0-conv2;eval-saturation_layer4-0-conv3;eval-saturation_layer4-0-shortcut-0;eval-saturation_layer4-1-conv1;eval-saturation_layer4-1-conv2;eval-saturation_layer4-1-conv3;eval-saturation_layer4-2-conv1;eval-saturation_layer4-2-conv2;eval-saturation_layer4-2-conv3;eval-saturation_linear
48;88.54;48;0.171875;0.453125;0.84375;0.21484375;0.1484375;0.734375;0.84375;0.21484375;0.765625;0.84375;0.21484375;0.6484375;0.7109375;0.203125;0.328125;0.6328125;0.8046875;0.216796875;0.703125;0.8203125;0.21875;0.734375;0.8125;0.21875;0.63671875;0.60546875;0.1884765625;0.294921875;0.5546875;0.69921875;0.20703125;0.65625;0.734375;0.2080078125;0.69921875;0.75;0.2080078125;0.73046875;0.7421875;0.205078125;0.74609375;0.7421875;0.203125;0.60546875;0.296875;0.09130859375;0.10888671875;0.30859375;0.310546875;0.08984375;0.3515625;0.25390625;0.05517578125;0.8;0.171875;0.46875;0.84375;0.21484375;0.15234375;0.734375;0.84375;0.21484375;0.75;0.84375;0.21875;0.6171875;0.6640625;0.1953125;0.302734375;0.5859375;0.78125;0.212890625;0.671875;0.7890625;0.212890625;0.6953125;0.7890625;0.21484375;0.5859375;0.4375;0.1328125;0.1669921875;0.3984375;0.51953125;0.15234375;0.4765625;0.53515625;0.1533203125;0.5078125;0.5390625;0.1513671875;0.53125;0.5234375;0.1484375;0.5390625;0.5234375;0.1455078125;0.333984375;0.09765625;0.0263671875;0.02783203125;0.095703125;0.099609375;0.02587890625;0.103515625;0.087890625;0.02001953125;0.7
49;88.86;49;0.171875;0.453125;0.84375;0.21484375;0.14453125;0.734375;0.84375;0.2109375;0.765625;0.84375;0.2109375;0.640625;0.703125;0.203125;0.32421875;0.625;0.8046875;0.216796875;0.703125;0.8125;0.216796875;0.7265625;0.8125;0.21875;0.6328125;0.59765625;0.1875;0.29296875;0.55078125;0.69921875;0.2060546875;0.6484375;0.73046875;0.2080078125;0.6953125;0.74609375;0.2080078125;0.7265625;0.73828125;0.205078125;0.7421875;0.73828125;0.203125;0.59765625;0.29296875;0.09033203125;0.10693359375;0.296875;0.302734375;0.0888671875;0.345703125;0.25;0.05517578125;0.8;0.171875;0.46875;0.84375;0.21484375;0.15234375;0.71875;0.828125;0.21484375;0.75;0.84375;0.21875;0.609375;0.6640625;0.193359375;0.30078125;0.578125;0.78125;0.212890625;0.671875;0.7890625;0.212890625;0.6953125;0.78125;0.21484375;0.58203125;0.43359375;0.1318359375;0.166015625;0.390625;0.51953125;0.1513671875;0.46875;0.52734375;0.1513671875;0.5;0.52734375;0.150390625;0.5234375;0.51953125;0.1455078125;0.53515625;0.5234375;0.14453125;0.33203125;0.09765625;0.02587890625;0.02734375;0.09375;0.099609375;0.025390625;0.1015625;0.083984375;0.01953125;0.7
50;88.24;50;0.171875;0.453125;0.84375;0.21484375;0.1484375;0.734375;0.84375;0.21484375;0.765625;0.84375;0.2109375;0.6328125;0.703125;0.203125;0.32421875;0.625;0.8125;0.21875;0.703125;0.8203125;0.21875;0.734375;0.8125;0.21875;0.6328125;0.59765625;0.1875;0.294921875;0.546875;0.69921875;0.20703125;0.6484375;0.7265625;0.2080078125;0.69140625;0.7421875;0.20703125;0.7265625;0.73828125;0.2041015625;0.7421875;0.7421875;0.2021484375;0.599609375;0.291015625;0.09033203125;0.10693359375;0.294921875;0.298828125;0.08642578125;0.33984375;0.23828125;0.05078125;0.8;0.171875;0.46875;0.828125;0.21484375;0.15234375;0.71875;0.828125;0.21484375;0.75;0.828125;0.21484375;0.609375;0.6640625;0.1953125;0.30078125;0.578125;0.78125;0.212890625;0.671875;0.7890625;0.212890625;0.6953125;0.78125;0.21484375;0.578125;0.44140625;0.1337890625;0.1650390625;0.39453125;0.51953125;0.15234375;0.46875;0.53125;0.15234375;0.5;0.53125;0.1513671875;0.52734375;0.51953125;0.1474609375;0.5390625;0.53125;0.146484375;0.333984375;0.09765625;0.0263671875;0.02783203125;0.095703125;0.1015625;0.02587890625;0.1015625;0.0859375;0.01904296875;0.7
51;88.5;51;0.171875;0.453125;0.84375;0.2109375;0.14453125;0.734375;0.84375;0.21484375;0.765625;0.828125;0.2109375;0.6328125;0.703125;0.203125;0.3203125;0.625;0.8125;0.21875;0.703125;0.8203125;0.21875;0.7265625;0.8046875;0.21875;0.62890625;0.59375;0.1875;0.291015625;0.5390625;0.6953125;0.2060546875;0.64453125;0.7265625;0.2080078125;0.69140625;0.73828125;0.20703125;0.72265625;0.73828125;0.205078125;0.73828125;0.734375;0.2021484375;0.595703125;0.2890625;0.08984375;0.1064453125;0.294921875;0.298828125;0.0869140625;0.33984375;0.23828125;0.05224609375;0.8;0.171875;0.46875;0.828125;0.21484375;0.15234375;0.71875;0.84375;0.21484375;0.75;0.84375;0.21484375;0.609375;0.6640625;0.193359375;0.298828125;0.578125;0.78125;0.212890625;0.671875;0.7890625;0.212890625;0.6953125;0.78125;0.21484375;0.578125;0.4375;0.1337890625;0.1650390625;0.38671875;0.51171875;0.150390625;0.46875;0.53125;0.15234375;0.49609375;0.53125;0.15234375;0.52734375;0.5234375;0.1474609375;0.54296875;0.53125;0.146484375;0.333984375;0.09765625;0.02587890625;0.02783203125;0.095703125;0.1015625;0.02587890625;0.1015625;0.0859375;0.01953125;0.7
52;89.24;52;0.171875;0.453125;0.84375;0.21484375;0.1484375;0.734375;0.84375;0.2109375;0.765625;0.84375;0.2109375;0.6328125;0.703125;0.203125;0.322265625;0.625;0.8125;0.21875;0.703125;0.8203125;0.216796875;0.7265625;0.8046875;0.21875;0.625;0.59765625;0.1875;0.29296875;0.54296875;0.6953125;0.2060546875;0.64453125;0.7265625;0.2080078125;0.6875;0.7421875;0.20703125;0.72265625;0.73828125;0.205078125;0.73828125;0.734375;0.2021484375;0.591796875;0.291015625;0.08984375;0.10791015625;0.294921875;0.298828125;0.0869140625;0.341796875;0.236328125;0.05126953125;0.8;0.171875;0.46875;0.828125;0.21484375;0.15234375;0.734375;0.84375;0.21484375;0.75;0.84375;0.21875;0.609375;0.6640625;0.1953125;0.298828125;0.5859375;0.78125;0.212890625;0.671875;0.7890625;0.212890625;0.6953125;0.78125;0.21484375;0.57421875;0.43359375;0.1328125;0.1640625;0.38671875;0.515625;0.150390625;0.46484375;0.52734375;0.15234375;0.49609375;0.53125;0.1513671875;0.5234375;0.515625;0.146484375;0.5390625;0.5234375;0.146484375;0.33203125;0.099609375;0.0263671875;0.02734375;0.095703125;0.1015625;0.02587890625;0.1015625;0.083984375;0.01904296875;0.7
53;88.79;53;0.171875;0.453125;0.84375;0.2109375;0.14453125;0.71875;0.84375;0.2109375;0.765625;0.828125;0.2109375;0.6328125;0.703125;0.201171875;0.3203125;0.6171875;0.8046875;0.216796875;0.703125;0.8125;0.216796875;0.71875;0.8046875;0.21875;0.625;0.59375;0.1884765625;0.291015625;0.5390625;0.69140625;0.2060546875;0.640625;0.71875;0.2080078125;0.6875;0.73828125;0.20703125;0.71875;0.73046875;0.2041015625;0.734375;0.73046875;0.201171875;0.591796875;0.2890625;0.0908203125;0.1083984375;0.296875;0.30078125;0.0888671875;0.345703125;0.248046875;0.0546875;0.8;0.171875;0.46875;0.828125;0.21484375;0.1484375;0.71875;0.828125;0.21484375;0.75;0.84375;0.21875;0.609375;0.65625;0.193359375;0.298828125;0.578125;0.7734375;0.2109375;0.6640625;0.7890625;0.212890625;0.6875;0.78125;0.212890625;0.57421875;0.43359375;0.1328125;0.1640625;0.38671875;0.51953125;0.1513671875;0.46484375;0.52734375;0.15234375;0.49609375;0.53125;0.15234375;0.5234375;0.5234375;0.1484375;0.5390625;0.53125;0.146484375;0.33203125;0.09765625;0.0263671875;0.02783203125;0.095703125;0.1015625;0.0263671875;0.103515625;0.0859375;0.01904296875;0.7
54;89.4;54;0.171875;0.453125;0.828125;0.2109375;0.14453125;0.71875;0.84375;0.2109375;0.765625;0.84375;0.2109375;0.6328125;0.703125;0.203125;0.3203125;0.625;0.8046875;0.216796875;0.703125;0.8125;0.21875;0.71875;0.8046875;0.21875;0.62109375;0.59375;0.1875;0.2919921875;0.5390625;0.6953125;0.2060546875;0.63671875;0.72265625;0.20703125;0.68359375;0.7421875;0.20703125;0.71875;0.734375;0.205078125;0.73828125;0.734375;0.203125;0.591796875;0.287109375;0.08984375;0.10693359375;0.2890625;0.294921875;0.0869140625;0.337890625;0.234375;0.05078125;0.8;0.171875;0.46875;0.828125;0.21484375;0.1484375;0.71875;0.828125;0.21484375;0.75;0.828125;0.21875;0.6015625;0.65625;0.1953125;0.296875;0.578125;0.7734375;0.212890625;0.671875;0.7890625;0.212890625;0.6875;0.78125;0.21484375;0.57421875;0.4375;0.1337890625;0.1650390625;0.390625;0.51953125;0.1513671875;0.46875;0.52734375;0.15234375;0.49609375;0.53125;0.1513671875;0.51953125;0.51953125;0.1474609375;0.53515625;0.52734375;0.146484375;0.33203125;0.09765625;0.02587890625;0.02734375;0.09375;0.099609375;0.02587890625;0.1015625;0.083984375;0.01806640625;0.7
55;89.0;55;0.171875;0.453125;0.84375;0.2109375;0.14453125;0.734375;0.84375;0.2109375;0.765625;0.828125;0.2109375;0.6328125;0.703125;0.201171875;0.3203125;0.609375;0.8046875;0.216796875;0.6953125;0.8125;0.216796875;0.71875;0.8046875;0.21875;0.6171875;0.5859375;0.1865234375;0.2880859375;0.52734375;0.6875;0.2060546875;0.63671875;0.72265625;0.20703125;0.6796875;0.73828125;0.20703125;0.71484375;0.73046875;0.203125;0.734375;0.7265625;0.201171875;0.587890625;0.2890625;0.09033203125;0.10693359375;0.291015625;0.302734375;0.08837890625;0.341796875;0.2421875;0.05322265625;0.8;0.171875;0.46875;0.828125;0.21484375;0.1484375;0.71875;0.828125;0.21484375;0.75;0.828125;0.21875;0.6015625;0.65625;0.193359375;0.296875;0.5703125;0.78125;0.212890625;0.6640625;0.78125;0.212890625;0.6796875;0.78125;0.212890625;0.5625;0.4296875;0.1318359375;0.1630859375;0.37890625;0.515625;0.150390625;0.4609375;0.52734375;0.1513671875;0.49609375;0.52734375;0.150390625;0.515625;0.51171875;0.1455078125;0.53515625;0.5234375;0.146484375;0.328125;0.09765625;0.0263671875;0.02783203125;0.09375;0.099609375;0.02587890625;0.1015625;0.083984375;0.0185546875;0.7
56;89.18;56;0.171875;0.453125;0.828125;0.2109375;0.14453125;0.71875;0.84375;0.2109375;0.765625;0.84375;0.2109375;0.625;0.6953125;0.201171875;0.3203125;0.609375;0.8046875;0.216796875;0.6953125;0.8125;0.216796875;0.71875;0.8046875;0.21875;0.6171875;0.58984375;0.1865234375;0.2890625;0.52734375;0.6875;0.2060546875;0.6328125;0.71875;0.20703125;0.6796875;0.73828125;0.2080078125;0.71484375;0.734375;0.205078125;0.734375;0.734375;0.2041015625;0.58984375;0.287109375;0.09033203125;0.10791015625;0.2890625;0.296875;0.087890625;0.341796875;0.240234375;0.05322265625;0.8;0.171875;0.46875;0.828125;0.21484375;0.1484375;0.71875;0.828125;0.21484375;0.75;0.828125;0.21875;0.59375;0.6484375;0.193359375;0.29296875;0.5625;0.7734375;0.212890625;0.6640625;0.7890625;0.212890625;0.6875;0.78125;0.212890625;0.56640625;0.4296875;0.1337890625;0.1640625;0.3828125;0.515625;0.150390625;0.4609375;0.52734375;0.15234375;0.49609375;0.52734375;0.1513671875;0.515625;0.515625;0.146484375;0.53515625;0.5234375;0.1455078125;0.328125;0.09765625;0.0263671875;0.02734375;0.09375;0.099609375;0.02587890625;0.1015625;0.08203125;0.0185546875;0.7
57;89.09;57;0.171875;0.4375;0.828125;0.2109375;0.14453125;0.71875;0.84375;0.2109375;0.75;0.828125;0.2109375;0.625;0.703125;0.201171875;0.3203125;0.609375;0.8046875;0.216796875;0.6953125;0.8125;0.216796875;0.71875;0.8046875;0.21875;0.61328125;0.58203125;0.185546875;0.2880859375;0.51953125;0.6875;0.205078125;0.62890625;0.71484375;0.2060546875;0.671875;0.73046875;0.2060546875;0.7109375;0.7265625;0.203125;0.7265625;0.71875;0.201171875;0.580078125;0.279296875;0.0888671875;0.1064453125;0.28125;0.2890625;0.08544921875;0.33203125;0.23046875;0.0498046875;0.8;0.171875;0.453125;0.828125;0.2109375;0.1484375;0.71875;0.828125;0.21484375;0.75;0.828125;0.21875;0.6015625;0.65625;0.193359375;0.29296875;0.5625;0.7734375;0.2109375;0.65625;0.7890625;0.212890625;0.6796875;0.7734375;0.212890625;0.5625;0.42578125;0.1318359375;0.1630859375;0.37890625;0.515625;0.1513671875;0.4609375;0.52734375;0.15234375;0.4921875;0.52734375;0.1513671875;0.51953125;0.51171875;0.1455078125;0.53125;0.5234375;0.1455078125;0.326171875;0.09765625;0.02587890625;0.02783203125;0.091796875;0.099609375;0.02587890625;0.1015625;0.08203125;0.01806640625;0.7
58;88.93;58;0.171875;0.4375;0.828125;0.2109375;0.14453125;0.71875;0.84375;0.2109375;0.75;0.828125;0.2109375;0.6171875;0.6953125;0.201171875;0.31640625;0.609375;0.8046875;0.216796875;0.6875;0.8125;0.216796875;0.7109375;0.8046875;0.21875;0.609375;0.58203125;0.185546875;0.2890625;0.5234375;0.6875;0.205078125;0.62890625;0.72265625;0.20703125;0.67578125;0.734375;0.20703125;0.7109375;0.7265625;0.2041015625;0.73046875;0.72265625;0.201171875;0.583984375;0.279296875;0.08935546875;0.107421875;0.287109375;0.29296875;0.0859375;0.333984375;0.228515625;0.0478515625;0.8;0.171875;0.46875;0.828125;0.2109375;0.1484375;0.71875;0.828125;0.21484375;0.734375;0.828125;0.21484375;0.59375;0.6484375;0.19140625;0.291015625;0.5625;0.7734375;0.2109375;0.65625;0.78125;0.212890625;0.6796875;0.7734375;0.212890625;0.5546875;0.42578125;0.1318359375;0.162109375;0.375;0.51171875;0.150390625;0.46484375;0.52734375;0.15234375;0.4921875;0.52734375;0.1513671875;0.515625;0.5078125;0.1455078125;0.53125;0.5234375;0.1455078125;0.326171875;0.09765625;0.02587890625;0.02783203125;0.09375;0.099609375;0.02587890625;0.1015625;0.08203125;0.01806640625;0.7
59;89.42;59;0.171875;0.453125;0.828125;0.2109375;0.14453125;0.71875;0.828125;0.2109375;0.75;0.828125;0.2109375;0.6171875;0.6953125;0.201171875;0.314453125;0.6015625;0.8046875;0.216796875;0.6875;0.8125;0.216796875;0.7109375;0.8046875;0.21875;0.60546875;0.58203125;0.1865234375;0.28515625;0.515625;0.6796875;0.205078125;0.625;0.71875;0.20703125;0.671875;0.73046875;0.20703125;0.70703125;0.72265625;0.2041015625;0.7265625;0.72265625;0.2021484375;0.58203125;0.28515625;0.08984375;0.10693359375;0.28515625;0.296875;0.087890625;0.3359375;0.236328125;0.05126953125;0.8;0.171875;0.453125;0.828125;0.2109375;0.1484375;0.71875;0.828125;0.21484375;0.734375;0.828125;0.21484375;0.59375;0.65625;0.19140625;0.29296875;0.5625;0.7734375;0.2109375;0.65625;0.78125;0.212890625;0.6796875;0.7734375;0.212890625;0.5546875;0.42578125;0.1318359375;0.1611328125;0.375;0.5078125;0.150390625;0.45703125;0.52734375;0.15234375;0.4921875;0.52734375;0.1513671875;0.51953125;0.515625;0.1474609375;0.53125;0.5234375;0.1474609375;0.328125;0.09765625;0.0263671875;0.02783203125;0.09375;0.099609375;0.025390625;0.1015625;0.083984375;0.0185546875;0.7
60;88.95;60;0.171875;0.4375;0.828125;0.2109375;0.14453125;0.71875;0.828125;0.2109375;0.75;0.828125;0.2109375;0.6171875;0.6953125;0.201171875;0.3125;0.6015625;0.8046875;0.216796875;0.6875;0.8046875;0.216796875;0.7109375;0.8046875;0.21875;0.60546875;0.57421875;0.185546875;0.2861328125;0.51171875;0.68359375;0.205078125;0.625;0.7109375;0.2060546875;0.671875;0.7265625;0.2060546875;0.70703125;0.72265625;0.203125;0.7265625;0.71875;0.201171875;0.580078125;0.283203125;0.08984375;0.1064453125;0.283203125;0.287109375;0.0849609375;0.33203125;0.220703125;0.0458984375;0.8;0.171875;0.453125;0.828125;0.2109375;0.1484375;0.703125;0.828125;0.21484375;0.734375;0.828125;0.21484375;0.5859375;0.6484375;0.19140625;0.291015625;0.5546875;0.7734375;0.2109375;0.65625;0.78125;0.212890625;0.6796875;0.7734375;0.212890625;0.55078125;0.41796875;0.130859375;0.162109375;0.37109375;0.5078125;0.1494140625;0.45703125;0.51953125;0.1513671875;0.48828125;0.515625;0.150390625;0.51171875;0.5078125;0.1455078125;0.52734375;0.515625;0.1455078125;0.326171875;0.09765625;0.02587890625;0.02783203125;0.09375;0.09765625;0.025390625;0.1015625;0.080078125;0.017578125;0.7
61;89.03;61;0.171875;0.4375;0.828125;0.2109375;0.140625;0.71875;0.828125;0.2109375;0.75;0.828125;0.2109375;0.6171875;0.6953125;0.201171875;0.314453125;0.6015625;0.8046875;0.216796875;0.6875;0.8125;0.216796875;0.7109375;0.8046875;0.21875;0.60546875;0.578125;0.185546875;0.2861328125;0.515625;0.6875;0.205078125;0.62109375;0.7109375;0.20703125;0.671875;0.73046875;0.20703125;0.70703125;0.7265625;0.2041015625;0.7265625;0.71875;0.2021484375;0.580078125;0.283203125;0.08935546875;0.1064453125;0.279296875;0.2890625;0.0859375;0.33203125;0.2265625;0.04833984375;0.8;0.171875;0.453125;0.828125;0.2109375;0.1484375;0.703125;0.828125;0.2109375;0.734375;0.828125;0.21484375;0.5859375;0.6484375;0.19140625;0.2890625;0.5546875;0.7734375;0.2109375;0.6484375;0.78125;0.2109375;0.671875;0.7734375;0.212890625;0.55078125;0.41796875;0.1318359375;0.1611328125;0.375;0.51171875;0.1513671875;0.45703125;0.51953125;0.15234375;0.48828125;0.5234375;0.1513671875;0.515625;0.51171875;0.146484375;0.53125;0.51953125;0.146484375;0.326171875;0.099609375;0.0263671875;0.02783203125;0.09375;0.099609375;0.02587890625;0.1015625;0.08203125;0.0185546875;0.7
62;89.02;62;0.171875;0.4375;0.828125;0.2109375;0.14453125;0.71875;0.828125;0.2109375;0.75;0.828125;0.2109375;0.609375;0.6875;0.19921875;0.310546875;0.59375;0.796875;0.21484375;0.6796875;0.8046875;0.21484375;0.703125;0.8046875;0.21875;0.59765625;0.5703125;0.1845703125;0.2822265625;0.51171875;0.68359375;0.2041015625;0.6171875;0.7109375;0.2060546875;0.66796875;0.7265625;0.2060546875;0.703125;0.7265625;0.203125;0.72265625;0.72265625;0.2021484375;0.57421875;0.279296875;0.08935546875;0.10693359375;0.28125;0.287109375;0.0849609375;0.330078125;0.22265625;0.046875;0.8;0.171875;0.453125;0.828125;0.2109375;0.1484375;0.703125;0.828125;0.2109375;0.734375;0.828125;0.21484375;0.5859375;0.640625;0.19140625;0.2890625;0.546875;0.7734375;0.2109375;0.6484375;0.78125;0.212890625;0.671875;0.7734375;0.212890625;0.546875;0.41796875;0.1318359375;0.16015625;0.37109375;0.5078125;0.1494140625;0.453125;0.51953125;0.1513671875;0.484375;0.5234375;0.1513671875;0.51171875;0.5078125;0.146484375;0.52734375;0.515625;0.146484375;0.322265625;0.09765625;0.02587890625;0.02783203125;0.091796875;0.099609375;0.02587890625;0.099609375;0.08203125;0.0185546875;0.7
63;89.58;63;0.171875;0.4375;0.828125;0.2109375;0.14453125;0.71875;0.828125;0.2109375;0.75;0.828125;0.2109375;0.609375;0.6875;0.19921875;0.3125;0.59375;0.8046875;0.216796875;0.6796875;0.8046875;0.216796875;0.703125;0.8046875;0.216796875;0.59375;0.56640625;0.18359375;0.2822265625;0.5078125;0.68359375;0.205078125;0.6171875;0.7109375;0.2060546875;0.6640625;0.72265625;0.205078125;0.69921875;0.72265625;0.203125;0.71875;0.7109375;0.2001953125;0.572265625;0.27734375;0.0888671875;0.1064453125;0.279296875;0.2890625;0.08544921875;0.330078125;0.224609375;0.04833984375;0.8;0.171875;0.453125;0.828125;0.2109375;0.1484375;0.703125;0.828125;0.21484375;0.734375;0.828125;0.21484375;0.5859375;0.6484375;0.19140625;0.287109375;0.546875;0.7734375;0.2109375;0.6484375;0.78125;0.2109375;0.671875;0.7734375;0.212890625;0.54296875;0.421875;0.130859375;0.16015625;0.37109375;0.51171875;0.150390625;0.453125;0.5234375;0.15234375;0.484375;0.5234375;0.1513671875;0.51171875;0.51171875;0.1455078125;0.5234375;0.51171875;0.1455078125;0.322265625;0.095703125;0.02587890625;0.02734375;0.091796875;0.099609375;0.02587890625;0.099609375;0.08203125;0.01904296875;0.7
64;88.61;64;0.171875;0.421875;0.828125;0.2109375;0.140625;0.703125;0.828125;0.20703125;0.734375;0.828125;0.20703125;0.609375;0.6875;0.19921875;0.306640625;0.5859375;0.796875;0.21484375;0.6796875;0.8046875;0.216796875;0.703125;0.8046875;0.216796875;0.59765625;0.5703125;0.185546875;0.279296875;0.50390625;0.68359375;0.2041015625;0.61328125;0.7109375;0.20703125;0.66015625;0.72265625;0.2060546875;0.703125;0.7265625;0.205078125;0.71875;0.71484375;0.201171875;0.57421875;0.279296875;0.0888671875;0.10546875;0.27734375;0.29296875;0.08740234375;0.333984375;0.23046875;0.04833984375;0.8;0.171875;0.453125;0.828125;0.2109375;0.1484375;0.703125;0.828125;0.2109375;0.734375;0.828125;0.21484375;0.578125;0.640625;0.19140625;0.28515625;0.546875;0.765625;0.2109375;0.6484375;0.78125;0.2109375;0.671875;0.7734375;0.212890625;0.546875;0.421875;0.130859375;0.1611328125;0.3671875;0.5078125;0.1494140625;0.44921875;0.51953125;0.1513671875;0.484375;0.5234375;0.1513671875;0.51171875;0.50390625;0.1455078125;0.5234375;0.5078125;0.14453125;0.3203125;0.09765625;0.02587890625;0.02734375;0.091796875;0.099609375;0.025390625;0.099609375;0.08203125;0.01806640625;0.6
65;89.16;65;0.171875;0.4375;0.828125;0.20703125;0.140625;0.703125;0.828125;0.2109375;0.734375;0.828125;0.2109375;0.609375;0.6875;0.19921875;0.30859375;0.5859375;0.8046875;0.21484375;0.6796875;0.8046875;0.216796875;0.703125;0.796875;0.21875;0.59375;0.5703125;0.1845703125;0.2802734375;0.5;0.68359375;0.2041015625;0.609375;0.703125;0.205078125;0.65625;0.72265625;0.2060546875;0.6953125;0.7109375;0.203125;0.71484375;0.7109375;0.2001953125;0.568359375;0.2734375;0.087890625;0.10546875;0.2734375;0.2890625;0.0869140625;0.330078125;0.2265625;0.0478515625;0.8;0.171875;0.453125;0.828125;0.2109375;0.1484375;0.703125;0.828125;0.2109375;0.734375;0.828125;0.21484375;0.578125;0.640625;0.189453125;0.28515625;0.546875;0.7734375;0.2109375;0.6484375;0.78125;0.2109375;0.6640625;0.7734375;0.2109375;0.54296875;0.421875;0.1318359375;0.16015625;0.3671875;0.51171875;0.1494140625;0.44921875;0.515625;0.1513671875;0.48046875;0.51953125;0.150390625;0.5078125;0.51171875;0.1455078125;0.51953125;0.5078125;0.1455078125;0.322265625;0.09765625;0.02587890625;0.02783203125;0.091796875;0.1015625;0.0263671875;0.1015625;0.083984375;0.01904296875;0.7
66;88.94;66;0.1875;0.4375;0.828125;0.2109375;0.14453125;0.703125;0.828125;0.20703125;0.734375;0.828125;0.2109375;0.609375;0.6796875;0.19921875;0.310546875;0.5859375;0.8046875;0.216796875;0.6796875;0.8046875;0.216796875;0.703125;0.8046875;0.21875;0.59375;0.57421875;0.1845703125;0.2822265625;0.50390625;0.68359375;0.2041015625;0.61328125;0.70703125;0.2060546875;0.65625;0.72265625;0.205078125;0.6953125;0.71484375;0.203125;0.71484375;0.7109375;0.201171875;0.568359375;0.279296875;0.08984375;0.10693359375;0.28125;0.296875;0.08740234375;0.3359375;0.232421875;0.04833984375;0.8;0.171875;0.453125;0.828125;0.2109375;0.1484375;0.703125;0.828125;0.2109375;0.734375;0.828125;0.21484375;0.578125;0.640625;0.189453125;0.283203125;0.546875;0.7734375;0.2109375;0.640625;0.7734375;0.2109375;0.671875;0.7734375;0.212890625;0.54296875;0.41796875;0.130859375;0.1591796875;0.3671875;0.51171875;0.150390625;0.44921875;0.51953125;0.1513671875;0.48046875;0.51953125;0.1513671875;0.5078125;0.51171875;0.146484375;0.5234375;0.5078125;0.14453125;0.322265625;0.09765625;0.02587890625;0.02783203125;0.09375;0.1015625;0.02587890625;0.1015625;0.08203125;0.01806640625;0.7
