Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,99849424.0,0.6516494154930115,1.467007678002119e-06,55.36,0.6260142922401428,1.473809334129328e-06,56.13
0,3095332144.0,0.5742404460906982,1.5003141697889077e-06,62.94,0.5534203052520752,1.5039515801618109e-06,63.7
10,33050159344.0,0.2467227578163147,9.327205816589412e-07,87.98,0.24389532208442688,9.430850695935078e-07,86.84
20,63004986544.0,0.2242390662431717,9.196008932121913e-07,88.14,0.2356451153755188,9.825647566685802e-07,86.76
30,92959813744.0,0.21969161927700043,1.0410772119939793e-06,88.76,0.22652976214885712,1.0516656629988574e-06,86.77
40,122914640944.0,0.18560285866260529,1.0809882269313675e-06,88.7,0.21214188635349274,1.4736980347151984e-06,86.49
50,152869468144.0,0.16676996648311615,1.783929633347725e-06,87.84,0.19609832763671875,2.13772727875039e-06,86.54
60,182824295344.0,0.16658750176429749,1.6420871133959736e-06,88.76,0.19686590135097504,2.2964518393564504e-06,86.49
70,212779122544.0,0.15504376590251923,2.6306377094442723e-06,89.36,0.1927652209997177,2.4808712169033242e-06,86.55
80,242733949744.0,0.13906218111515045,3.3793007787608076e-06,88.06,0.18024182319641113,3.4320735267101554e-06,86.88
90,272688776944.0,0.11886132508516312,4.633864591596648e-06,89.4,0.1786816120147705,4.440179964149138e-06,87.22
