Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,158275888.0,0.3675761818885803,1.38082577905152e-06,85.34,0.38851287961006165,1.751509444147814e-06,82.81
0,4906552528.0,0.33823809027671814,1.1623583304753993e-06,86.84,0.3567323684692383,1.624664946575649e-06,84.26
10,52389318928.0,0.20586207509040833,7.26770679193578e-07,92.58,0.21671073138713837,1.0447512295286288e-06,88.83
20,99872085328.0,0.2060163915157318,7.096295462361013e-07,91.96,0.21225599944591522,1.0602117299640668e-06,88.88
30,147354851728.0,0.19535930454730988,9.913784424497862e-07,92.36,0.20553573966026306,1.183584458885889e-06,89.01
40,194837618128.0,0.17029039561748505,1.490579847995832e-06,93.04,0.18820792436599731,1.8769687812891789e-06,88.98
50,242320384528.0,0.1478053331375122,1.8532052763475804e-06,92.42,0.16830892860889435,2.793737166939536e-06,88.88
60,289803150928.0,0.1436658799648285,1.8012766531683155e-06,92.6,0.16733799874782562,2.9866098429920385e-06,88.86
70,337285917328.0,0.13602614402770996,2.455874209772446e-06,92.56,0.1681629866361618,3.332118694743258e-06,88.94
80,384768683728.0,0.11478422582149506,3.2443083455291344e-06,92.92,0.1557832658290863,4.682754934037803e-06,89.02
90,432251450128.0,0.10642620921134949,5.209518803894753e-06,93.64,0.1571369171142578,6.122958438936621e-06,89.34
