Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,125189392.0,0.499331533908844,4.464391167857684e-07,58.34,0.5019910335540771,4.079606128470914e-07,58.16
0,3880871152.0,0.4846741557121277,3.997091937435471e-07,62.0,0.48894748091697693,4.0853257132766885e-07,60.57
10,41437688752.0,0.32709386944770813,2.886945367208682e-07,89.72,0.3409959077835083,4.128348507492774e-07,86.51
20,78994506352.0,0.3070101737976074,4.0500688669453666e-07,91.66,0.32269757986068726,4.252763972090179e-07,88.14
30,116551323952.0,0.2825530767440796,3.538800967817224e-07,94.12,0.29580774903297424,4.395677422053268e-07,89.58
40,154108141552.0,0.22285038232803345,5.509840548256761e-07,95.18,0.23701439797878265,6.035051569597272e-07,90.48
50,191664959152.0,0.20924916863441467,7.749712267468567e-07,94.42,0.21749894320964813,9.98439418253838e-07,89.92
60,229221776752.0,0.20577332377433777,1.2799107480532257e-06,94.1,0.212887704372406,1.142973019341298e-06,89.84
70,266778594352.0,0.20079368352890015,1.2035209238092648e-06,93.38,0.20637688040733337,1.3889098227082286e-06,89.76
80,304335411952.0,0.17871874570846558,2.469972514518304e-06,93.1,0.17606870830059052,2.6391073788545327e-06,89.27
90,341892229552.0,0.15884605050086975,4.655797056329902e-06,93.36,0.15205372869968414,4.218829417368397e-06,89.27
