Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,161690944.0,0.40803393721580505,9.63652269092563e-07,71.98,0.39121463894844055,1.0788168083308847e-06,73.33
0,5012419264.0,0.3758634030818939,8.921621770241472e-07,75.36,0.3663076162338257,1.0233103466816829e-06,76.68
10,53519702464.0,0.23185637593269348,7.70989402099076e-07,88.18,0.24851320683956146,1.0002431736211292e-06,85.86
20,102026985664.0,0.22617308795452118,1.023250661091879e-06,87.98,0.24600361287593842,1.0792799685077625e-06,85.79
30,150534268864.0,0.22480562329292297,1.0199028110946529e-06,87.98,0.2425195276737213,1.2495867167672259e-06,85.8
40,199041552064.0,0.19026029109954834,1.7817161506172852e-06,87.82,0.22530589997768402,2.024965397140477e-06,85.7
50,247548835264.0,0.16850914061069489,1.9013318706129212e-06,88.08,0.20293492078781128,2.8850126909674145e-06,85.78
60,296056118464.0,0.16400286555290222,3.0295184387796326e-06,88.12,0.20373886823654175,3.0561727726308163e-06,85.87
70,344563401664.0,0.1598948836326599,2.9283921776368516e-06,87.94,0.20292958617210388,3.3856597383419285e-06,85.91
80,393070684864.0,0.13782034814357758,3.3687679206195753e-06,88.08,0.19664332270622253,4.8873353080125526e-06,86.18
90,441577968064.0,0.12779241800308228,4.256079591868911e-06,89.38,0.1939937323331833,6.144947747088736e-06,86.32
