Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,143394592.0,0.8265331983566284,3.594428562792018e-06,82.42,0.7533109784126282,3.287848130639759e-06,81.96
0,4445232352.0,0.4376601278781891,2.327076117580873e-06,92.08,0.3974401354789734,2.2131316654849797e-06,89.03
10,47463609952.0,0.12457626312971115,3.366009423189098e-06,97.22,0.1470346599817276,2.480468992871465e-06,92.28
20,90481987552.0,0.1187138557434082,3.0397407044802094e-06,96.66,0.13797929883003235,2.544490143918665e-06,92.32
30,133500365152.0,0.10620222240686417,2.794391093630111e-06,97.04,0.1296699494123459,2.7736487027141266e-06,92.38
40,176518742752.0,0.07696951925754547,4.734896720037796e-06,96.9,0.11271866410970688,4.1283838072558865e-06,92.65
50,219537120352.0,0.0659167468547821,6.40680582364439e-06,97.28,0.11117212474346161,5.441070243250579e-06,92.69
60,262555497952.0,0.0631844624876976,6.472613222285872e-06,97.38,0.1080218181014061,5.662808234774275e-06,92.73
70,305573875552.0,0.06689679622650146,5.9657077144947834e-06,97.74,0.10915613174438477,6.219244824023917e-06,92.68
80,348592253152.0,0.05584261938929558,8.982515282696113e-06,97.6,0.10820517688989639,7.764523616060615e-06,92.77
90,391610630752.0,0.055279310792684555,9.961335308616981e-06,98.02,0.10911281406879425,9.424821655557025e-06,92.91
