Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,46.20115280151367,10.94,46.229705810546875,12.7
0,12298754880.0,6.524954319000244,28.4,6.55402135848999,25.3
10,135286303680.0,4.987324237823486,93.96,6.250136852264404,86.97
20,258273852480.0,2.070967435836792,98.96,5.8096022605896,91.43
30,381261401280.0,0.9701735377311707,99.34,4.182422161102295,91.95
40,504248950080.0,0.605644941329956,99.56,4.507350921630859,92.14
50,627236498880.0,0.42854824662208557,99.64,4.397904396057129,92.28
60,750224047680.0,0.6922746300697327,99.6,3.15568470954895,92.32
70,873211596480.0,0.37424394488334656,99.86,5.012382984161377,92.27
80,996199145280.0,0.35882624983787537,99.84,4.796514511108398,92.29
90,1119186694080.0,0.3425714075565338,99.82,4.839285850524902,92.36
100,1229875488000.0,0.41428664326667786,99.88,5.203360557556152,92.36
