Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,143352304.0,0.7460142970085144,3.1952592962625204e-06,85.0,0.6637948751449585,2.7608268737822073e-06,82.85
0,4443921424.0,0.40013086795806885,1.928588972077705e-06,93.02,0.3634031414985657,1.8365682308285614e-06,89.35
10,47449612624.0,0.1315351277589798,2.2833096409158316e-06,97.12,0.1384652554988861,2.47214825321862e-06,92.15
20,90455303824.0,0.12459968775510788,2.779180931611336e-06,97.1,0.13474740087985992,2.5938934413716197e-06,92.2
30,133460995024.0,0.1029883399605751,2.2134167920739856e-06,97.08,0.12533923983573914,2.880546389860683e-06,92.23
40,176466686224.0,0.07474924623966217,4.555723535304423e-06,97.26,0.11694999784231186,4.1412849896005355e-06,92.57
50,219472377424.0,0.07250817865133286,4.017594164906768e-06,97.76,0.11152730137109756,5.409768618847011e-06,92.58
60,262478068624.0,0.06386860460042953,5.5589553085155785e-06,97.58,0.10918040573596954,5.713883638236439e-06,92.6
70,305483759824.0,0.05861186608672142,6.653810032730689e-06,97.62,0.11072327196598053,6.017292889737291e-06,92.63
80,348489451024.0,0.05937762185931206,8.605668881500605e-06,97.86,0.10411888360977173,7.374828783213161e-06,92.73
90,391495142224.0,0.056196149438619614,1.0917626241280232e-05,98.14,0.1034148633480072,9.11868664843496e-06,92.74
