Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,125303824.0,0.5579513907432556,3.3217423833775683e-07,51.52,0.5318053364753723,3.6578521189767343e-07,52.91
0,3884418544.0,0.544888436794281,2.6496493887862016e-07,53.74,0.5198733806610107,3.708173323957453e-07,54.64
10,41475565744.0,0.36587077379226685,3.863383994939795e-07,89.98,0.34848693013191223,4.116046454782918e-07,86.51
20,79066712944.0,0.3385971784591675,4.7295031890826067e-07,92.4,0.3248017430305481,4.271024351965025e-07,88.23
30,116657860144.0,0.30186134576797485,2.8962060127923905e-07,94.38,0.2908957004547119,4.3657203718794335e-07,90.0
40,154249007344.0,0.2213984876871109,6.145420456959982e-07,94.86,0.22872544825077057,6.147852218418848e-07,90.19
50,191840154544.0,0.2120615690946579,1.0763020554804825e-06,93.4,0.22629651427268982,1.088405838345352e-06,89.51
60,229431301744.0,0.20847399532794952,1.2780702718373504e-06,93.54,0.22520436346530914,1.2308565828789142e-06,89.44
70,267022448944.0,0.20650960505008698,1.2876541859441204e-06,93.76,0.2221723347902298,1.4992211845310521e-06,89.39
80,304613596144.0,0.18087045848369598,2.651893737493083e-06,92.82,0.19640593230724335,3.0368876196007477e-06,89.26
90,342204743344.0,0.15411651134490967,4.287419415049953e-06,93.06,0.17674948275089264,5.073634383734316e-06,89.06
