Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,164671504.0,0.43934139609336853,8.251923304669617e-07,57.14,0.4714912474155426,6.927883191565343e-07,56.22
0,5104816624.0,0.40785202383995056,8.296342457470018e-07,60.18,0.43650898337364197,6.668872174486751e-07,59.21
10,54506267824.0,0.21807128190994263,8.592202220825129e-07,82.1,0.2428058534860611,7.487483912882453e-07,80.98
20,103907719024.0,0.21738602221012115,6.433059525079443e-07,83.02,0.24181436002254486,8.140031013681437e-07,81.07
30,153309170224.0,0.2181953638792038,8.627260967841721e-07,83.88,0.2392718493938446,9.148790809376806e-07,81.06
40,202710621424.0,0.1997913122177124,1.6325906244674115e-06,83.3,0.22758236527442932,1.6857023865668452e-06,81.44
50,252112072624.0,0.1826331913471222,2.2097190139902523e-06,84.48,0.21622803807258606,2.5825111151789315e-06,81.52
60,301513523824.0,0.17757725715637207,2.2238330075197155e-06,83.92,0.2177506536245346,2.7704188596544554e-06,81.53
70,350914975024.0,0.1742272675037384,2.4338471575902076e-06,84.48,0.21742457151412964,3.1364568258140935e-06,81.51
80,400316426224.0,0.15522488951683044,4.530614205577876e-06,84.16,0.2240673452615738,4.660399554268224e-06,81.78
90,449717877424.0,0.1374559849500656,5.099077043269062e-06,85.34,0.21072447299957275,6.0975226006121375e-06,82.24
