Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,166899280.0,0.3488579988479614,5.01514023198979e-07,55.64,0.33897197246551514,5.200772648095153e-07,57.59
0,5173877680.0,0.3205663561820984,5.050699769526545e-07,58.88,0.3173615038394928,5.049777200838435e-07,60.38
10,55243661680.0,0.197199285030365,6.554696483362932e-07,77.1,0.20368528366088867,5.173789077161928e-07,76.41
20,105313445680.0,0.20179876685142517,4.835560503124725e-07,77.48,0.20305727422237396,5.483887548507482e-07,76.84
30,155383229680.0,0.19885490834712982,6.071276175134699e-07,77.48,0.20376020669937134,6.27956239895866e-07,77.55
40,205453013680.0,0.20261076092720032,1.2354446425888455e-06,79.16,0.21025095880031586,1.0502257055122755e-06,77.83
50,255522797680.0,0.19317695498466492,1.340872586297337e-06,78.68,0.2181415855884552,1.7179019096147385e-06,77.85
60,305592581680.0,0.19566988945007324,1.664130991230195e-06,79.04,0.21626503765583038,1.860752718130243e-06,77.94
70,355662365680.0,0.19489926099777222,1.5150526451179758e-06,79.22,0.21798868477344513,2.1536379790632054e-06,77.95
80,405732149680.0,0.17597319185733795,2.295664671692066e-06,80.04,0.2267136573791504,3.563465497791185e-06,78.15
90,455801933680.0,0.1630374640226364,5.181782853469485e-06,79.8,0.22894501686096191,5.080468326923437e-06,78.57
