Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,39782380800.0,45.59148406982422,19.72,46.02361297607422,19.41
0,51712430880.0,6.941803455352783,30.34,6.806093215942383,27.63
10,171012931680.0,5.196236610412598,95.02,6.109347343444824,88.1
20,290313432480.0,2.0310893058776855,98.82,5.682182312011719,91.63
30,409613933280.0,1.0034085512161255,99.2,4.325148105621338,92.13
40,528914434080.0,0.8069961071014404,99.5,4.679060459136963,92.16
50,648214934880.0,0.4697069525718689,99.64,3.697124719619751,92.38
60,767515435680.0,0.39784783124923706,99.66,4.040884494781494,92.35
70,886815936480.0,0.44146332144737244,99.68,4.087304592132568,92.45
80,1006116437280.0,0.31374019384384155,99.72,3.334181547164917,92.6
90,1125416938080.0,0.30994266271591187,99.74,3.650954484939575,92.55
100,1232787388800.0,0.32412201166152954,99.72,3.721092700958252,92.56
