Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,94509712.0,0.4712628126144409,9.218490504281363e-07,59.68,0.4662710130214691,1.2307958741075709e-06,61.35
0,2929801072.0,0.43554162979125977,1.1122841669930494e-06,65.54,0.42826777696609497,1.18815057703614e-06,67.16
10,31282714672.0,0.22278273105621338,9.803687817111495e-07,84.18,0.24995170533657074,1.119803073379444e-06,82.65
20,59635628272.0,0.22408989071846008,8.903658681447268e-07,84.04,0.2458225041627884,1.1817156746474211e-06,82.91
30,87988541872.0,0.21155808866024017,7.211347110569477e-07,84.48,0.24153868854045868,1.344267047898029e-06,83.14
40,116341455472.0,0.18810689449310303,1.428702375960711e-06,85.02,0.2203475534915924,2.167145339626586e-06,83.5
50,144694369072.0,0.16449914872646332,2.190844952565385e-06,85.96,0.2093716412782669,3.2719735827413388e-06,83.72
60,173047282672.0,0.16822481155395508,1.9803967461484717e-06,85.28,0.20604175329208374,3.4848546874854947e-06,83.75
70,201400196272.0,0.1597985029220581,1.9462252112134593e-06,85.54,0.20036433637142181,3.831936282949755e-06,83.84
80,229753109872.0,0.14355388283729553,3.748773906409042e-06,86.0,0.19487538933753967,5.590366981778061e-06,84.42
90,258106023472.0,0.1214219480752945,5.898115887248423e-06,86.86,0.16133230924606323,7.227189144032309e-06,85.03
