Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,11.60654067993164,27.16,11.52552604675293,29.07
0,15882810240.0,11.137744903564453,29.52,11.008462905883789,31.83
10,174710912640.0,7.844151020050049,74.84,7.516884803771973,75.44
20,333539015040.0,5.83586311340332,85.04,5.6474289894104,82.06
30,492367117440.0,4.083298683166504,86.02,5.009570598602295,82.98
40,651195219840.0,4.714186191558838,88.26,6.848501205444336,84.99
50,810023322240.0,3.202012777328491,90.76,5.012052059173584,86.77
60,968851424640.0,4.285650253295898,92.4,7.396638870239258,87.63
70,1127679527040.0,2.431356906890869,93.66,7.41671895980835,88.32
80,1286507629440.0,4.252284049987793,94.54,6.917788028717041,88.89
90,1445335731840.0,5.105983734130859,94.84,9.470986366271973,89.21
100,1588281024000.0,2.49092698097229,95.32,9.639307975769043,89.46
