Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,93715748.0,3.574747085571289,9.94,3.58449649810791,10.0
0,2905188188.0,2.717311143875122,11.0,2.726423978805542,11.9
10,31019912588.0,0.18179647624492645,96.06,0.17457082867622375,90.69
20,59134636988.0,0.21589675545692444,93.86,0.20800065994262695,89.6
30,87249361388.0,0.23323556780815125,95.0,0.22332458198070526,89.99
40,115364085788.0,0.25483864545822144,96.32,0.2502097487449646,90.71
50,143478810188.0,0.21132519841194153,97.0,0.2367914766073227,91.16
60,171593534588.0,0.19968560338020325,97.06,0.22699619829654694,91.27
70,199708258988.0,0.18781282007694244,97.14,0.22269941866397858,91.44
80,227822983388.0,0.13993094861507416,97.72,0.17751263082027435,91.9
90,255937707788.0,0.11037280410528183,98.04,0.1549004316329956,92.1
100,284052432188.0,0.11267155408859253,97.98,0.1590433418750763,92.13
101,284052432188.0,0.10005102306604385,98.2,0.1590433418750763,92.13
