Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,3.5704739093780518,12.62,3.592733860015869,12.7
0,12298754880.0,0.49174532294273376,23.04,0.4893125593662262,22.62
10,135286303680.0,0.27793586254119873,91.54,0.28460440039634705,86.54
20,258273852480.0,0.15465784072875977,97.74,0.196987584233284,91.96
30,381261401280.0,0.09453722834587097,98.6,0.18544822931289673,92.42
40,504248950080.0,0.06193806603550911,98.52,0.2116963267326355,92.54
50,627236498880.0,0.0751880556344986,98.66,0.1543566882610321,92.66
60,750224047680.0,0.058447662740945816,99.1,0.15345200896263123,92.75
70,873211596480.0,0.04684620350599289,99.14,0.1522863209247589,92.78
80,996199145280.0,0.05342889204621315,99.2,0.17933544516563416,92.75
90,1119186694080.0,0.058433979749679565,99.5,0.1813013255596161,92.72
100,1242174242880.0,0.05582791939377785,99.38,0.20019842684268951,92.81
101,1242174242880.0,0.05639041215181351,99.36,0.20019842684268951,92.81
