;test_accuracy;Epoch;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier
26;80.69;26;0.171875;0.65625;0.71875;0.75;0.4375;0.22265625;0.12890625;0.11328125;0.013671875;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.01953125;0.7;0.171875;0.65625;0.640625;0.6796875;0.19140625;0.140625;0.1015625;0.078125;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.5
27;81.11;27;0.171875;0.65625;0.7265625;0.7421875;0.44140625;0.2265625;0.1328125;0.11328125;0.013671875;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.01953125;0.7;0.171875;0.65625;0.640625;0.6796875;0.19140625;0.14453125;0.10546875;0.0859375;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.5
28;82.42;28;0.171875;0.671875;0.7265625;0.75;0.4375;0.23046875;0.1328125;0.11328125;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.017578125;0.021484375;0.7;0.171875;0.671875;0.65625;0.6875;0.1953125;0.1484375;0.11328125;0.08984375;0.01171875;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.015625;0.015625;0.6
29;82.64;29;0.15625;0.671875;0.734375;0.7578125;0.45703125;0.2578125;0.1328125;0.11328125;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.01953125;0.021484375;0.8;0.171875;0.671875;0.65625;0.6796875;0.1953125;0.1484375;0.10546875;0.0859375;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.5
30;82.23;30;0.171875;0.6875;0.734375;0.7578125;0.4609375;0.2421875;0.1328125;0.11328125;0.013671875;0.013671875;0.01171875;0.013671875;0.013671875;0.015625;0.017578125;0.01953125;0.7;0.171875;0.671875;0.65625;0.6953125;0.1953125;0.14453125;0.1015625;0.08203125;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.5
31;80.48;31;0.171875;0.671875;0.734375;0.765625;0.46484375;0.25;0.1328125;0.11328125;0.013671875;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.021484375;0.7;0.171875;0.671875;0.6484375;0.6953125;0.1953125;0.1484375;0.10546875;0.08984375;0.01171875;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.015625;0.6
32;81.32;32;0.171875;0.671875;0.734375;0.7578125;0.453125;0.234375;0.12890625;0.11328125;0.013671875;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.01953125;0.7;0.171875;0.671875;0.6484375;0.6796875;0.19921875;0.14453125;0.10546875;0.08984375;0.01171875;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.015625;0.6
33;81.89;33;0.171875;0.671875;0.734375;0.7734375;0.46484375;0.234375;0.1328125;0.11328125;0.013671875;0.013671875;0.01171875;0.013671875;0.013671875;0.015625;0.017578125;0.021484375;0.7;0.171875;0.671875;0.65625;0.6953125;0.19921875;0.1484375;0.10546875;0.0859375;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.015625;0.5
34;82.95;34;0.171875;0.6875;0.7421875;0.7734375;0.46484375;0.25;0.1328125;0.1171875;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.015625;0.017578125;0.01953125;0.8;0.171875;0.65625;0.6640625;0.703125;0.19921875;0.15234375;0.10546875;0.0859375;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.5
35;81.48;35;0.171875;0.6875;0.7421875;0.7734375;0.46484375;0.25;0.1328125;0.11328125;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.015625;0.017578125;0.021484375;0.7;0.171875;0.671875;0.65625;0.703125;0.1953125;0.1484375;0.1015625;0.0859375;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.5
36;82.46;36;0.171875;0.6875;0.734375;0.7734375;0.46875;0.23828125;0.12890625;0.11328125;0.013671875;0.013671875;0.01171875;0.013671875;0.013671875;0.015625;0.017578125;0.01953125;0.7;0.171875;0.671875;0.6484375;0.703125;0.19921875;0.15234375;0.10546875;0.08984375;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.5
