;test_accuracy;Epoch;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier
34;82.53;34;0.15625;0.453125;0.46875;0.6328125;0.5546875;0.5703125;0.375;0.2109375;0.0703125;0.0390625;0.015625;0.013671875;0.015625;0.017578125;0.01953125;0.015625;0.7;0.15625;0.453125;0.453125;0.6015625;0.50390625;0.51171875;0.3359375;0.1875;0.052734375;0.03125;0.017578125;0.013671875;0.015625;0.01953125;0.021484375;0.01171875;0.5
35;82.54;35;0.15625;0.4375;0.4609375;0.625;0.55859375;0.5703125;0.375;0.2109375;0.07421875;0.0390625;0.015625;0.013671875;0.015625;0.01953125;0.01953125;0.015625;0.7;0.15625;0.4375;0.4375;0.6015625;0.50390625;0.5078125;0.328125;0.18359375;0.0546875;0.03125;0.015625;0.013671875;0.015625;0.017578125;0.01953125;0.01171875;0.5
36;81.99;36;0.15625;0.453125;0.46875;0.640625;0.5703125;0.58203125;0.38671875;0.2265625;0.076171875;0.0390625;0.017578125;0.013671875;0.015625;0.01953125;0.01953125;0.013671875;0.7;0.15625;0.4375;0.4453125;0.6171875;0.51171875;0.51171875;0.33984375;0.1796875;0.056640625;0.03125;0.017578125;0.013671875;0.015625;0.01953125;0.021484375;0.01171875;0.5
37;81.97;37;0.15625;0.4375;0.4609375;0.640625;0.56640625;0.58203125;0.3828125;0.21875;0.076171875;0.0390625;0.015625;0.01171875;0.013671875;0.015625;0.01953125;0.013671875;0.7;0.15625;0.4375;0.4375;0.6015625;0.5078125;0.51953125;0.34375;0.19140625;0.056640625;0.03515625;0.015625;0.01171875;0.013671875;0.017578125;0.01953125;0.01171875;0.5
38;83.69;38;0.15625;0.4375;0.4609375;0.6328125;0.56640625;0.578125;0.39453125;0.23046875;0.076171875;0.037109375;0.015625;0.01171875;0.013671875;0.015625;0.01953125;0.013671875;0.7;0.15625;0.4375;0.4453125;0.609375;0.51171875;0.51953125;0.35546875;0.20703125;0.060546875;0.03125;0.015625;0.01171875;0.013671875;0.015625;0.01953125;0.01171875;0.5
39;80.39;39;0.15625;0.453125;0.4765625;0.6484375;0.5703125;0.5859375;0.390625;0.21875;0.07421875;0.0390625;0.015625;0.01171875;0.013671875;0.017578125;0.01953125;0.013671875;0.7;0.15625;0.453125;0.453125;0.609375;0.51171875;0.5234375;0.35546875;0.203125;0.060546875;0.033203125;0.015625;0.01171875;0.013671875;0.017578125;0.021484375;0.01171875;0.5
40;84.26;40;0.15625;0.453125;0.46875;0.6328125;0.57421875;0.58984375;0.40234375;0.234375;0.076171875;0.0390625;0.015625;0.01171875;0.013671875;0.017578125;0.021484375;0.013671875;0.7;0.15625;0.453125;0.4609375;0.609375;0.5234375;0.53515625;0.359375;0.19921875;0.056640625;0.033203125;0.015625;0.01171875;0.013671875;0.017578125;0.01953125;0.01171875;0.5
41;80.66;41;0.15625;0.453125;0.46875;0.640625;0.56640625;0.58203125;0.3984375;0.23046875;0.076171875;0.037109375;0.013671875;0.01171875;0.013671875;0.015625;0.021484375;0.013671875;0.7;0.15625;0.453125;0.453125;0.609375;0.51171875;0.52734375;0.359375;0.203125;0.056640625;0.03125;0.013671875;0.01171875;0.013671875;0.017578125;0.021484375;0.01171875;0.5
42;84.73;42;0.15625;0.453125;0.4765625;0.640625;0.578125;0.59765625;0.41015625;0.234375;0.076171875;0.0390625;0.013671875;0.01171875;0.013671875;0.015625;0.01953125;0.013671875;0.7;0.15625;0.453125;0.453125;0.6015625;0.515625;0.53125;0.3671875;0.2109375;0.056640625;0.03125;0.013671875;0.01171875;0.013671875;0.017578125;0.021484375;0.01171875;0.5
43;83.09;43;0.15625;0.453125;0.4609375;0.6328125;0.578125;0.59765625;0.4140625;0.23828125;0.076171875;0.0390625;0.013671875;0.01171875;0.013671875;0.015625;0.021484375;0.015625;0.7;0.15625;0.453125;0.4453125;0.6015625;0.52734375;0.53515625;0.36328125;0.203125;0.05859375;0.033203125;0.013671875;0.009765625;0.01171875;0.015625;0.021484375;0.01171875;0.5
