Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,36.92222213745117,1.4,36.88047790527344,1.47
0,9915140160.0,4.525787830352783,4.46,4.630473613739014,4.2
10,109066541760.0,2.783189058303833,16.32,2.648696184158325,14.71
20,208217943360.0,2.981055498123169,22.7,3.3251912593841553,20.57
30,307369344960.0,3.882638454437256,29.84,3.4104950428009033,25.86
40,406520746560.0,3.8854002952575684,36.8,4.38719367980957,31.46
50,505672148160.0,4.0371551513671875,42.48,6.549493789672852,36.0
60,604823549760.0,5.980957508087158,47.58,5.116809368133545,39.62
70,703974951360.0,4.038101673126221,53.46,5.316379547119141,43.03
80,803126352960.0,4.596165657043457,57.28,7.1233625411987305,45.25
90,902277754560.0,4.669173240661621,59.68,5.9840779304504395,47.07
100,1001429156160.0,5.279722213745117,63.46,5.478705406188965,48.86
110,1100580557760.0,5.018710136413574,65.12,7.382336139678955,49.67
120,1199731959360.0,6.148351669311523,68.3,6.762275695800781,51.02
130,1298883360960.0,6.7655744552612305,69.4,7.369790077209473,51.6
140,1398034762560.0,3.7672622203826904,71.8,6.537588119506836,52.51
150,1497186164160.0,4.449197292327881,73.86,7.701005458831787,52.75
160,1596337565760.0,7.222570896148682,74.84,7.416316509246826,53.11
170,1695488967360.0,5.279725551605225,75.94,7.744377136230469,53.61
180,1794640368960.0,5.734736442565918,78.16,7.935734272003174,53.81
190,1893791770560.0,6.4313812255859375,78.62,8.371394157409668,54.03
200,1983028032000.0,6.237724304199219,79.84,9.12633228302002,54.26
