Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,143807920.0,0.8182157278060913,3.830371042568004e-06,81.26,0.7388820052146912,3.0352973681146977e-06,80.63
0,4458045520.0,0.4616421163082123,2.841432888089912e-06,91.54,0.3985573947429657,2.3130235149437794e-06,88.52
10,47600421520.0,0.12463259696960449,3.17962576446007e-06,96.86,0.16936928033828735,3.6168419228488347e-06,92.07
20,90742797520.0,0.10496795922517776,3.4924216834042454e-06,97.38,0.1626923531293869,3.848701453534886e-06,92.18
30,133885173520.0,0.10181114822626114,4.117948719795095e-06,97.48,0.1530207395553589,3.921834831999149e-06,92.33
40,177027549520.0,0.08776239305734634,5.4911611186980736e-06,97.96,0.1478307843208313,4.718417130789021e-06,92.63
50,220169925520.0,0.06749704480171204,6.970657523197588e-06,97.68,0.13823099434375763,5.573592716245912e-06,92.85
60,263312301520.0,0.06800054013729095,6.174482223286759e-06,97.66,0.14321792125701904,5.863289970875485e-06,92.82
70,306454677520.0,0.06031548231840134,6.198315531946719e-06,97.84,0.14728252589702606,6.004588158248225e-06,92.87
80,349597053520.0,0.056887462735176086,9.16401950235013e-06,98.14,0.1420966386795044,7.362887117778882e-06,93.03
90,392739429520.0,0.051183875650167465,9.278768629883416e-06,98.06,0.14301608502864838,8.416706805292051e-06,93.01
