;test_accuracy;Epoch;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier
12;73.49;12;0.15625;0.6875;0.6953125;0.765625;0.36328125;0.1640625;0.11328125;0.09765625;0.01171875;0.013671875;0.013671875;0.015625;0.015625;0.017578125;0.017578125;0.017578125;0.7;0.171875;0.671875;0.578125;0.6484375;0.16015625;0.12109375;0.0859375;0.0703125;0.009765625;0.01171875;0.01171875;0.01171875;0.01171875;0.013671875;0.013671875;0.013671875;0.5
13;75.74;13;0.15625;0.671875;0.6875;0.765625;0.3359375;0.15234375;0.109375;0.09765625;0.01171875;0.013671875;0.013671875;0.015625;0.015625;0.017578125;0.017578125;0.017578125;0.7;0.171875;0.6875;0.5859375;0.6484375;0.16015625;0.1171875;0.0859375;0.0703125;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.01171875;0.013671875;0.013671875;0.5
14;74.6;14;0.171875;0.6875;0.6875;0.7734375;0.34375;0.15625;0.11328125;0.09765625;0.01171875;0.013671875;0.013671875;0.015625;0.015625;0.017578125;0.017578125;0.017578125;0.7;0.171875;0.6875;0.578125;0.65625;0.1640625;0.1171875;0.08203125;0.06640625;0.009765625;0.009765625;0.01171875;0.01171875;0.01171875;0.01171875;0.013671875;0.013671875;0.5
15;75.82;15;0.15625;0.6875;0.6953125;0.765625;0.328125;0.15234375;0.109375;0.09765625;0.01171875;0.013671875;0.013671875;0.015625;0.015625;0.017578125;0.017578125;0.017578125;0.7;0.171875;0.6875;0.5859375;0.6640625;0.1640625;0.12109375;0.08203125;0.06640625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.01171875;0.013671875;0.013671875;0.5
16;75.98;16;0.15625;0.6875;0.6953125;0.7734375;0.3359375;0.15234375;0.11328125;0.09765625;0.01171875;0.013671875;0.013671875;0.015625;0.015625;0.017578125;0.017578125;0.017578125;0.7;0.171875;0.703125;0.5859375;0.671875;0.1640625;0.125;0.0859375;0.0703125;0.009765625;0.01171875;0.009765625;0.01171875;0.01171875;0.013671875;0.013671875;0.015625;0.6
17;76.07;17;0.15625;0.703125;0.7109375;0.78125;0.328125;0.15234375;0.11328125;0.09765625;0.01171875;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.017578125;0.017578125;0.7;0.171875;0.703125;0.59375;0.671875;0.16015625;0.1171875;0.0859375;0.06640625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.013671875;0.5
18;79.03;18;0.171875;0.703125;0.7109375;0.7890625;0.33203125;0.15234375;0.1171875;0.09765625;0.01171875;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.017578125;0.017578125;0.7;0.171875;0.703125;0.59375;0.671875;0.16796875;0.12890625;0.08984375;0.0703125;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.01171875;0.013671875;0.013671875;0.5
19;76.78;19;0.171875;0.71875;0.7109375;0.7890625;0.34375;0.1640625;0.11328125;0.09375;0.01171875;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.017578125;0.01953125;0.7;0.171875;0.703125;0.59375;0.6796875;0.16796875;0.12109375;0.08203125;0.06640625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.01171875;0.013671875;0.5
20;75.32;20;0.15625;0.703125;0.703125;0.7890625;0.328125;0.15625;0.11328125;0.09765625;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.017578125;0.01953125;0.7;0.171875;0.703125;0.6015625;0.671875;0.1640625;0.1171875;0.08203125;0.0703125;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.013671875;0.5
21;76.32;21;0.171875;0.71875;0.7109375;0.796875;0.3359375;0.15625;0.1171875;0.1015625;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.015625;0.017578125;0.017578125;0.7;0.171875;0.71875;0.6015625;0.6875;0.1640625;0.12109375;0.0859375;0.0703125;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.013671875;0.015625;0.6
22;77.36;22;0.171875;0.71875;0.71875;0.8046875;0.3359375;0.15234375;0.1171875;0.09765625;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.017578125;0.01953125;0.7;0.171875;0.71875;0.6015625;0.6796875;0.1640625;0.12109375;0.078125;0.0625;0.0078125;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.013671875;0.5
23;77.47;23;0.171875;0.71875;0.71875;0.8046875;0.33984375;0.16015625;0.11328125;0.09375;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.015625;0.017578125;0.01953125;0.7;0.171875;0.71875;0.609375;0.6875;0.16796875;0.12890625;0.0859375;0.0703125;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.013671875;0.5
24;77.98;24;0.171875;0.71875;0.71875;0.8046875;0.34375;0.1640625;0.11328125;0.09765625;0.01171875;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.017578125;0.01953125;0.7;0.171875;0.71875;0.6015625;0.6875;0.171875;0.125;0.08203125;0.06640625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.013671875;0.015625;0.6
25;76.1;25;0.171875;0.71875;0.71875;0.8046875;0.3515625;0.16796875;0.11328125;0.09765625;0.01171875;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.01953125;0.021484375;0.7;0.171875;0.71875;0.609375;0.6875;0.171875;0.125;0.0859375;0.0703125;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.015625;0.6
26;76.72;26;0.171875;0.71875;0.7265625;0.8125;0.33984375;0.16015625;0.11328125;0.1015625;0.013671875;0.013671875;0.01171875;0.013671875;0.013671875;0.015625;0.017578125;0.01953125;0.7;0.171875;0.71875;0.609375;0.6953125;0.171875;0.125;0.08984375;0.07421875;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.015625;0.6
27;78.6;27;0.171875;0.734375;0.7265625;0.8125;0.35546875;0.16796875;0.11328125;0.1015625;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.017578125;0.021484375;0.7;0.171875;0.71875;0.609375;0.6953125;0.171875;0.12109375;0.08203125;0.0703125;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.015625;0.5
28;79.18;28;0.171875;0.71875;0.7265625;0.8125;0.3515625;0.171875;0.1171875;0.1015625;0.013671875;0.013671875;0.01171875;0.013671875;0.015625;0.015625;0.017578125;0.021484375;0.7;0.171875;0.71875;0.609375;0.6953125;0.17578125;0.1328125;0.09765625;0.08203125;0.01171875;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.015625;0.015625;0.6
29;78.05;29;0.15625;0.734375;0.7265625;0.8203125;0.3515625;0.16796875;0.11328125;0.1015625;0.01171875;0.013671875;0.013671875;0.013671875;0.015625;0.015625;0.017578125;0.021484375;0.7;0.171875;0.71875;0.6171875;0.703125;0.17578125;0.125;0.0859375;0.0703125;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.013671875;0.6
30;79.43;30;0.171875;0.71875;0.734375;0.8203125;0.36328125;0.16796875;0.11328125;0.1015625;0.013671875;0.013671875;0.01171875;0.013671875;0.013671875;0.015625;0.017578125;0.021484375;0.7;0.171875;0.71875;0.6171875;0.703125;0.17578125;0.1328125;0.09375;0.078125;0.01171875;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.013671875;0.015625;0.6
31;79.26;31;0.171875;0.734375;0.734375;0.8125;0.36328125;0.1796875;0.1171875;0.09765625;0.013671875;0.013671875;0.01171875;0.013671875;0.013671875;0.015625;0.017578125;0.01953125;0.7;0.171875;0.71875;0.6171875;0.6953125;0.1796875;0.1328125;0.0859375;0.07421875;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.015625;0.5
32;80.3;32;0.171875;0.734375;0.734375;0.8203125;0.36328125;0.17578125;0.1171875;0.09765625;0.013671875;0.013671875;0.01171875;0.01171875;0.013671875;0.015625;0.017578125;0.01953125;0.7;0.171875;0.71875;0.625;0.703125;0.1796875;0.1328125;0.08984375;0.07421875;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.015625;0.6
33;78.63;33;0.171875;0.734375;0.734375;0.8203125;0.3671875;0.17578125;0.1171875;0.09765625;0.013671875;0.013671875;0.01171875;0.013671875;0.013671875;0.015625;0.017578125;0.01953125;0.7;0.171875;0.734375;0.6171875;0.7109375;0.18359375;0.12890625;0.08984375;0.0703125;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.013671875;0.5
34;78.98;34;0.171875;0.734375;0.7265625;0.828125;0.36328125;0.1796875;0.1171875;0.09765625;0.013671875;0.013671875;0.01171875;0.01171875;0.013671875;0.015625;0.017578125;0.01953125;0.7;0.171875;0.71875;0.6171875;0.7109375;0.18359375;0.13671875;0.09765625;0.078125;0.01171875;0.01171875;0.009765625;0.009765625;0.01171875;0.013671875;0.013671875;0.015625;0.6
35;79.19;35;0.171875;0.734375;0.734375;0.828125;0.37890625;0.1875;0.12109375;0.1015625;0.013671875;0.013671875;0.01171875;0.013671875;0.013671875;0.015625;0.017578125;0.01953125;0.7;0.171875;0.71875;0.625;0.7109375;0.18359375;0.13671875;0.09375;0.07421875;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.015625;0.6
36;79.55;36;0.171875;0.734375;0.734375;0.828125;0.3671875;0.1796875;0.1171875;0.09765625;0.013671875;0.013671875;0.01171875;0.013671875;0.015625;0.015625;0.017578125;0.021484375;0.7;0.171875;0.734375;0.625;0.71875;0.1796875;0.12890625;0.08984375;0.07421875;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.013671875;0.5
37;77.99;37;0.171875;0.734375;0.734375;0.828125;0.37109375;0.1953125;0.1171875;0.1015625;0.013671875;0.013671875;0.01171875;0.013671875;0.013671875;0.015625;0.017578125;0.021484375;0.7;0.171875;0.71875;0.625;0.7109375;0.1875;0.13671875;0.08984375;0.07421875;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.015625;0.6
38;78.96;38;0.171875;0.734375;0.734375;0.828125;0.38671875;0.1953125;0.12109375;0.1015625;0.013671875;0.013671875;0.01171875;0.01171875;0.013671875;0.015625;0.017578125;0.01953125;0.7;0.171875;0.734375;0.625;0.7109375;0.1875;0.13671875;0.08984375;0.0703125;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.5
39;80.25;39;0.171875;0.75;0.7421875;0.828125;0.38671875;0.19140625;0.1171875;0.09765625;0.013671875;0.013671875;0.01171875;0.01171875;0.013671875;0.017578125;0.017578125;0.021484375;0.7;0.171875;0.734375;0.6328125;0.703125;0.18359375;0.13671875;0.08984375;0.0703125;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.015625;0.5
40;80.5;40;0.171875;0.734375;0.7421875;0.828125;0.38671875;0.19921875;0.12109375;0.1015625;0.013671875;0.013671875;0.01171875;0.01171875;0.013671875;0.015625;0.017578125;0.01953125;0.7;0.171875;0.734375;0.6328125;0.71875;0.18359375;0.140625;0.08984375;0.07421875;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.015625;0.6
41;78.63;41;0.171875;0.75;0.7421875;0.8359375;0.39453125;0.19921875;0.12109375;0.1015625;0.013671875;0.013671875;0.01171875;0.013671875;0.013671875;0.015625;0.017578125;0.01953125;0.7;0.171875;0.734375;0.6328125;0.7265625;0.1875;0.140625;0.09375;0.07421875;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.015625;0.5
42;78.83;42;0.171875;0.734375;0.7421875;0.8359375;0.390625;0.1953125;0.12109375;0.1015625;0.013671875;0.013671875;0.01171875;0.01171875;0.013671875;0.015625;0.017578125;0.01953125;0.7;0.171875;0.734375;0.6328125;0.7265625;0.1875;0.13671875;0.09375;0.0703125;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.015625;0.5
43;78.32;43;0.171875;0.734375;0.7421875;0.828125;0.38671875;0.19921875;0.1171875;0.1015625;0.013671875;0.013671875;0.01171875;0.01171875;0.013671875;0.015625;0.017578125;0.021484375;0.7;0.171875;0.734375;0.6328125;0.71875;0.1875;0.140625;0.0859375;0.0703125;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.5
44;79.44;44;0.171875;0.75;0.7421875;0.8359375;0.40625;0.203125;0.1171875;0.1015625;0.013671875;0.013671875;0.01171875;0.01171875;0.013671875;0.015625;0.017578125;0.01953125;0.7;0.171875;0.734375;0.6328125;0.71875;0.1875;0.140625;0.08984375;0.0703125;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.5
45;79.33;45;0.171875;0.734375;0.75;0.828125;0.40625;0.203125;0.1171875;0.09765625;0.013671875;0.013671875;0.01171875;0.01171875;0.013671875;0.015625;0.017578125;0.021484375;0.7;0.171875;0.734375;0.6328125;0.71875;0.1875;0.13671875;0.0859375;0.06640625;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.5
46;80.88;46;0.171875;0.734375;0.75;0.8359375;0.41796875;0.2109375;0.1171875;0.1015625;0.013671875;0.013671875;0.01171875;0.01171875;0.013671875;0.015625;0.017578125;0.01953125;0.7;0.171875;0.734375;0.640625;0.71875;0.19140625;0.140625;0.09375;0.07421875;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.015625;0.6
47;80.1;47;0.171875;0.75;0.75;0.8359375;0.41796875;0.22265625;0.12109375;0.1015625;0.013671875;0.013671875;0.01171875;0.01171875;0.013671875;0.015625;0.017578125;0.01953125;0.7;0.171875;0.734375;0.640625;0.7265625;0.19140625;0.14453125;0.09375;0.07421875;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.013671875;0.6
48;80.02;48;0.171875;0.75;0.75;0.8359375;0.4140625;0.21875;0.12109375;0.09765625;0.013671875;0.013671875;0.01171875;0.01171875;0.013671875;0.015625;0.017578125;0.01953125;0.7;0.171875;0.734375;0.6328125;0.71875;0.19140625;0.140625;0.09375;0.07421875;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.5
49;80.81;49;0.171875;0.75;0.75;0.8359375;0.421875;0.2265625;0.1171875;0.1015625;0.013671875;0.013671875;0.01171875;0.01171875;0.013671875;0.015625;0.017578125;0.01953125;0.7;0.171875;0.75;0.6328125;0.71875;0.19140625;0.14453125;0.09375;0.07421875;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.015625;0.6
50;80.41;50;0.171875;0.75;0.7578125;0.8359375;0.4296875;0.23046875;0.1171875;0.1015625;0.013671875;0.013671875;0.01171875;0.01171875;0.013671875;0.015625;0.017578125;0.017578125;0.7;0.171875;0.734375;0.640625;0.7109375;0.19140625;0.1484375;0.1015625;0.078125;0.01171875;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.013671875;0.6
51;80.63;51;0.171875;0.734375;0.75;0.8359375;0.4296875;0.2265625;0.1171875;0.1015625;0.013671875;0.013671875;0.01171875;0.01171875;0.013671875;0.015625;0.017578125;0.017578125;0.7;0.171875;0.734375;0.640625;0.71875;0.19140625;0.14453125;0.09765625;0.07421875;0.01171875;0.01171875;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.013671875;0.6
52;80.32;52;0.171875;0.75;0.75;0.8359375;0.421875;0.2265625;0.12109375;0.1015625;0.013671875;0.013671875;0.01171875;0.01171875;0.013671875;0.015625;0.017578125;0.01953125;0.7;0.171875;0.75;0.6484375;0.7265625;0.19140625;0.14453125;0.08984375;0.0703125;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.01171875;0.5
