;test_accuracy;Epoch;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier
18;57.32;18;0.140625;0.609375;0.546875;0.6484375;0.12109375;0.08984375;0.03125;0.02734375;0.001953125;0.001953125;0.00390625;0.005859375;0.005859375;0.0078125;0.01171875;0.013671875;0.6;0.140625;0.59375;0.46875;0.53125;0.10546875;0.078125;0.0234375;0.01953125;0.001953125;0.001953125;0.001953125;0.00390625;0.005859375;0.005859375;0.0078125;0.009765625;0.4
19;62.88;19;0.140625;0.609375;0.546875;0.65625;0.12890625;0.09375;0.03125;0.02734375;0.001953125;0.001953125;0.00390625;0.005859375;0.005859375;0.009765625;0.01171875;0.015625;0.6;0.140625;0.59375;0.46875;0.546875;0.1015625;0.078125;0.0234375;0.0234375;0.001953125;0.001953125;0.00390625;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.4
20;62.36;20;0.140625;0.59375;0.5546875;0.640625;0.12109375;0.08984375;0.03125;0.02734375;0.001953125;0.001953125;0.00390625;0.005859375;0.0078125;0.009765625;0.013671875;0.015625;0.6;0.140625;0.59375;0.46875;0.53125;0.08984375;0.06640625;0.03125;0.0234375;0.001953125;0.001953125;0.001953125;0.00390625;0.005859375;0.005859375;0.0078125;0.009765625;0.4
21;59.34;21;0.15625;0.609375;0.5390625;0.6484375;0.125;0.09375;0.03125;0.03125;0.001953125;0.001953125;0.00390625;0.005859375;0.005859375;0.0078125;0.013671875;0.015625;0.5;0.15625;0.59375;0.4765625;0.5234375;0.09765625;0.0703125;0.0234375;0.0234375;0.001953125;0.001953125;0.001953125;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.4
22;66.74;22;0.15625;0.59375;0.5625;0.6484375;0.125;0.08984375;0.03125;0.03515625;0.001953125;0.001953125;0.00390625;0.005859375;0.0078125;0.009765625;0.01171875;0.015625;0.6;0.15625;0.59375;0.4765625;0.5234375;0.09765625;0.0625;0.0234375;0.0234375;0.001953125;0.001953125;0.001953125;0.00390625;0.005859375;0.005859375;0.0078125;0.009765625;0.3
23;61.94;23;0.140625;0.59375;0.546875;0.6328125;0.1171875;0.08984375;0.03125;0.03515625;0.001953125;0.001953125;0.00390625;0.005859375;0.0078125;0.009765625;0.01171875;0.015625;0.6;0.140625;0.578125;0.4609375;0.5078125;0.08984375;0.05859375;0.0234375;0.0234375;0.001953125;0.001953125;0.001953125;0.00390625;0.005859375;0.005859375;0.0078125;0.0078125;0.3
24;66.87;24;0.15625;0.609375;0.5546875;0.6484375;0.12890625;0.09765625;0.03515625;0.03515625;0.001953125;0.001953125;0.00390625;0.005859375;0.005859375;0.009765625;0.01171875;0.013671875;0.6;0.15625;0.59375;0.4765625;0.53125;0.1015625;0.078125;0.0390625;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.0078125;0.0078125;0.009765625;0.4
25;62.01;25;0.140625;0.609375;0.546875;0.6640625;0.12890625;0.09375;0.03125;0.03515625;0.00390625;0.00390625;0.00390625;0.005859375;0.0078125;0.009765625;0.013671875;0.015625;0.6;0.140625;0.59375;0.4765625;0.5546875;0.1015625;0.078125;0.02734375;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.0078125;0.009765625;0.01171875;0.4
26;66.44;26;0.15625;0.625;0.578125;0.6875;0.1328125;0.1015625;0.0390625;0.0390625;0.00390625;0.00390625;0.00390625;0.005859375;0.005859375;0.009765625;0.013671875;0.015625;0.6;0.15625;0.609375;0.484375;0.5625;0.109375;0.0859375;0.0390625;0.03515625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.0078125;0.009765625;0.01171875;0.5
27;58.85;27;0.15625;0.625;0.59375;0.703125;0.13671875;0.10546875;0.0390625;0.03515625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.0078125;0.01171875;0.015625;0.6;0.15625;0.625;0.5078125;0.5859375;0.10546875;0.07421875;0.03515625;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.0078125;0.009765625;0.3
28;70.94;28;0.15625;0.640625;0.6015625;0.703125;0.14453125;0.10546875;0.04296875;0.03515625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.01171875;0.017578125;0.6;0.15625;0.640625;0.515625;0.6015625;0.109375;0.078125;0.04296875;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.0078125;0.009765625;0.009765625;0.4
29;71.19;29;0.15625;0.65625;0.609375;0.7109375;0.140625;0.10546875;0.04296875;0.03515625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.0078125;0.01171875;0.015625;0.6;0.15625;0.640625;0.5234375;0.6171875;0.109375;0.08203125;0.0390625;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.01171875;0.5
30;71.38;30;0.15625;0.671875;0.6171875;0.71875;0.140625;0.109375;0.04296875;0.03515625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.0078125;0.01171875;0.015625;0.6;0.15625;0.65625;0.5234375;0.6015625;0.109375;0.08984375;0.0390625;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.009765625;0.01171875;0.5
31;67.1;31;0.15625;0.65625;0.625;0.71875;0.14453125;0.11328125;0.04296875;0.03515625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.0078125;0.01171875;0.017578125;0.6;0.15625;0.65625;0.53125;0.609375;0.11328125;0.0859375;0.0390625;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.009765625;0.009765625;0.5
32;66.22;32;0.15625;0.65625;0.625;0.7265625;0.14453125;0.109375;0.0390625;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.01171875;0.015625;0.6;0.15625;0.65625;0.53125;0.6171875;0.1171875;0.0859375;0.0390625;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.009765625;0.01171875;0.4
33;67.73;33;0.15625;0.65625;0.640625;0.734375;0.15625;0.11328125;0.0390625;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.01171875;0.017578125;0.6;0.15625;0.640625;0.546875;0.6171875;0.11328125;0.0859375;0.0390625;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.01171875;0.5
34;73.13;34;0.15625;0.671875;0.6328125;0.7265625;0.15234375;0.109375;0.0390625;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.0078125;0.01171875;0.017578125;0.6;0.15625;0.65625;0.5390625;0.6171875;0.11328125;0.08203125;0.03515625;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.01171875;0.5
35;68.94;35;0.15625;0.671875;0.6484375;0.7421875;0.1484375;0.109375;0.0390625;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.015625;0.6;0.15625;0.671875;0.546875;0.625;0.11328125;0.08203125;0.04296875;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.0078125;0.01171875;0.4
36;70.18;36;0.15625;0.671875;0.640625;0.75;0.15625;0.109375;0.0390625;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.01171875;0.017578125;0.6;0.15625;0.640625;0.5390625;0.6328125;0.11328125;0.0859375;0.0390625;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.01171875;0.5
37;70.81;37;0.15625;0.671875;0.6484375;0.75;0.16015625;0.11328125;0.0390625;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.01171875;0.017578125;0.6;0.15625;0.65625;0.546875;0.6328125;0.12109375;0.09375;0.0390625;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.0078125;0.013671875;0.5
38;73.64;38;0.15625;0.671875;0.65625;0.7421875;0.16015625;0.11328125;0.0390625;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.017578125;0.6;0.15625;0.65625;0.5546875;0.640625;0.12109375;0.08984375;0.0390625;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.0078125;0.01171875;0.5
39;65.28;39;0.15625;0.671875;0.6640625;0.75;0.16015625;0.11328125;0.0390625;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.01171875;0.017578125;0.6;0.15625;0.65625;0.5546875;0.640625;0.12109375;0.09375;0.0390625;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.0078125;0.01171875;0.5
40;70.99;40;0.15625;0.671875;0.65625;0.765625;0.1640625;0.11328125;0.0390625;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.01171875;0.017578125;0.6;0.15625;0.65625;0.546875;0.640625;0.1171875;0.08984375;0.03515625;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.013671875;0.5
41;73.75;41;0.15625;0.6875;0.6640625;0.765625;0.16796875;0.1171875;0.0390625;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.015625;0.6;0.15625;0.671875;0.5625;0.6484375;0.12109375;0.08984375;0.03515625;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.01171875;0.5
42;57.04;42;0.15625;0.6875;0.671875;0.7734375;0.16796875;0.11328125;0.0390625;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.015625;0.7;0.15625;0.671875;0.5703125;0.6484375;0.12890625;0.1015625;0.0390625;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.0078125;0.01171875;0.5
43;73.06;43;0.15625;0.6875;0.671875;0.7734375;0.17578125;0.109375;0.03515625;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.017578125;0.6;0.15625;0.671875;0.5703125;0.6484375;0.12109375;0.0859375;0.03515625;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.01171875;0.5
44;68.76;44;0.15625;0.6875;0.671875;0.765625;0.17578125;0.1171875;0.03515625;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.017578125;0.6;0.15625;0.671875;0.578125;0.6484375;0.125;0.09765625;0.03515625;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.01171875;0.5
45;65.23;45;0.15625;0.703125;0.671875;0.765625;0.171875;0.109375;0.03515625;0.01953125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.017578125;0.6;0.171875;0.671875;0.5703125;0.65625;0.125;0.08984375;0.03125;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.01171875;0.5
46;66.26;46;0.15625;0.6875;0.671875;0.765625;0.16015625;0.109375;0.03515625;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.015625;0.6;0.15625;0.671875;0.578125;0.65625;0.125;0.09375;0.03515625;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.01171875;0.5
47;72.95;47;0.15625;0.6875;0.6796875;0.7734375;0.1796875;0.1171875;0.03515625;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.017578125;0.7;0.171875;0.671875;0.5703125;0.6640625;0.12890625;0.09375;0.03515625;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.01171875;0.5
48;67.39;48;0.15625;0.703125;0.671875;0.7734375;0.1796875;0.12109375;0.03515625;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.017578125;0.7;0.15625;0.6875;0.578125;0.671875;0.12890625;0.0859375;0.03515625;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.009765625;0.4
49;71.53;49;0.15625;0.6875;0.6875;0.78125;0.17578125;0.11328125;0.03515625;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.015625;0.6;0.171875;0.671875;0.578125;0.65625;0.12109375;0.08203125;0.03125;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.0078125;0.01171875;0.5
50;68.52;50;0.15625;0.703125;0.6796875;0.78125;0.1796875;0.1171875;0.03515625;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.015625;0.7;0.171875;0.6875;0.578125;0.6640625;0.12890625;0.08984375;0.03125;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.01171875;0.5
51;72.01;51;0.15625;0.703125;0.6796875;0.7734375;0.1875;0.1171875;0.03125;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.017578125;0.6;0.171875;0.6875;0.578125;0.65625;0.12890625;0.09375;0.03125;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.01171875;0.4
52;73.75;52;0.15625;0.703125;0.6796875;0.78125;0.18359375;0.11328125;0.03125;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.017578125;0.7;0.171875;0.671875;0.5859375;0.6640625;0.12890625;0.0859375;0.03515625;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.01171875;0.5
53;72.34;53;0.171875;0.6875;0.671875;0.7734375;0.19140625;0.1171875;0.03125;0.01953125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.015625;0.6;0.171875;0.671875;0.578125;0.6640625;0.12890625;0.08984375;0.03515625;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.01171875;0.4
54;63.09;54;0.171875;0.6875;0.6953125;0.78125;0.1796875;0.1171875;0.03125;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.015625;0.7;0.171875;0.6875;0.5859375;0.671875;0.12890625;0.08984375;0.03515625;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.009765625;0.4
55;72.0;55;0.171875;0.703125;0.6875;0.7734375;0.1875;0.11328125;0.02734375;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.017578125;0.6;0.171875;0.671875;0.578125;0.65625;0.12890625;0.09375;0.03125;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.013671875;0.5
56;64.18;56;0.171875;0.703125;0.6875;0.78125;0.18359375;0.1171875;0.03125;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.015625;0.6;0.171875;0.671875;0.5859375;0.6640625;0.12890625;0.0859375;0.03125;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.009765625;0.4
57;67.02;57;0.171875;0.703125;0.6875;0.7890625;0.19140625;0.12109375;0.02734375;0.01953125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.015625;0.6;0.171875;0.671875;0.5859375;0.6640625;0.1328125;0.09765625;0.03125;0.01953125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.01171875;0.5
58;74.35;58;0.171875;0.703125;0.6953125;0.78125;0.19140625;0.12109375;0.02734375;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.017578125;0.6;0.171875;0.6875;0.59375;0.6640625;0.1328125;0.09765625;0.02734375;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.01171875;0.5
59;75.19;59;0.15625;0.703125;0.6953125;0.78125;0.1953125;0.12109375;0.02734375;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.015625;0.6;0.171875;0.6875;0.59375;0.671875;0.1328125;0.09765625;0.03125;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.013671875;0.5
60;70.3;60;0.15625;0.703125;0.6953125;0.7890625;0.19921875;0.12109375;0.02734375;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.015625;0.7;0.171875;0.6875;0.5859375;0.671875;0.13671875;0.1015625;0.02734375;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.013671875;0.5
61;64.67;61;0.171875;0.703125;0.6953125;0.7890625;0.2109375;0.12109375;0.02734375;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.017578125;0.7;0.171875;0.6875;0.59375;0.6796875;0.13671875;0.08984375;0.03125;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.009765625;0.5
62;43.88;62;0.171875;0.703125;0.703125;0.7890625;0.19921875;0.12109375;0.02734375;0.01953125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.015625;0.7;0.171875;0.703125;0.59375;0.6796875;0.14453125;0.1015625;0.02734375;0.01953125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.01171875;0.4
63;74.33;63;0.171875;0.703125;0.6953125;0.796875;0.21484375;0.125;0.02734375;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.015625;0.7;0.171875;0.6875;0.6015625;0.6796875;0.140625;0.1015625;0.03125;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.013671875;0.5
64;73.07;64;0.171875;0.71875;0.703125;0.7890625;0.1953125;0.109375;0.0234375;0.01953125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.015625;0.7;0.171875;0.6875;0.6015625;0.6796875;0.13671875;0.0859375;0.02734375;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.01171875;0.5
65;64.89;65;0.171875;0.71875;0.7109375;0.796875;0.21484375;0.1171875;0.02734375;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.015625;0.6;0.171875;0.6875;0.6015625;0.671875;0.13671875;0.08984375;0.02734375;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.01171875;0.5
