;test_accuracy;Epoch;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier
38;73.8;38;0.15625;0.625;0.6953125;0.71875;0.23046875;0.11328125;0.04296875;0.03515625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.015625;0.6;0.15625;0.609375;0.609375;0.6328125;0.14453125;0.0859375;0.04296875;0.03515625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.01171875;0.4
39;72.84;39;0.15625;0.625;0.6875;0.703125;0.234375;0.12109375;0.04296875;0.03515625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.015625;0.7;0.15625;0.59375;0.609375;0.625;0.140625;0.09375;0.04296875;0.03515625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.01171875;0.5
40;72.99;40;0.15625;0.625;0.6875;0.7109375;0.2265625;0.12109375;0.04296875;0.03515625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.017578125;0.6;0.15625;0.609375;0.609375;0.6484375;0.14453125;0.09375;0.04296875;0.03515625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.009765625;0.4
41;69.53;41;0.15625;0.625;0.6953125;0.71875;0.234375;0.1171875;0.04296875;0.03515625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.017578125;0.7;0.15625;0.609375;0.6015625;0.625;0.140625;0.0859375;0.04296875;0.03515625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.01171875;0.5
42;57.93;42;0.15625;0.609375;0.6875;0.7109375;0.23046875;0.1171875;0.0390625;0.03515625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.015625;0.7;0.15625;0.609375;0.609375;0.6328125;0.1484375;0.09765625;0.04296875;0.03515625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.009765625;0.5
43;74.63;43;0.15625;0.609375;0.6875;0.71875;0.234375;0.125;0.04296875;0.03515625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.017578125;0.7;0.15625;0.609375;0.6015625;0.6328125;0.14453125;0.09765625;0.04296875;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.01171875;0.5
44;65.83;44;0.15625;0.625;0.6953125;0.71875;0.234375;0.1171875;0.04296875;0.03515625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.015625;0.6;0.15625;0.609375;0.609375;0.6328125;0.1484375;0.0859375;0.04296875;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.3
45;75.18;45;0.15625;0.625;0.6875;0.7265625;0.23828125;0.1171875;0.04296875;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.015625;0.6;0.15625;0.609375;0.6015625;0.65625;0.1484375;0.08984375;0.04296875;0.03515625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.009765625;0.4
46;78.43;46;0.15625;0.625;0.6953125;0.71875;0.2421875;0.12109375;0.04296875;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.015625;0.7;0.15625;0.609375;0.6171875;0.6484375;0.14453125;0.09765625;0.0390625;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.013671875;0.6
47;74.84;47;0.15625;0.640625;0.6953125;0.71875;0.24609375;0.125;0.04296875;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.017578125;0.7;0.15625;0.609375;0.609375;0.6484375;0.15234375;0.1015625;0.04296875;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.013671875;0.5
48;76.01;48;0.15625;0.625;0.703125;0.7265625;0.24609375;0.1171875;0.04296875;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.017578125;0.6;0.15625;0.609375;0.6171875;0.6484375;0.1484375;0.09375;0.04296875;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.01171875;0.5
49;77.1;49;0.15625;0.625;0.703125;0.71875;0.24609375;0.1171875;0.04296875;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.015625;0.7;0.15625;0.609375;0.625;0.65625;0.1484375;0.09375;0.04296875;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.009765625;0.5
50;58.65;50;0.15625;0.640625;0.703125;0.7265625;0.2421875;0.12109375;0.04296875;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.015625;0.7;0.15625;0.625;0.625;0.6640625;0.15234375;0.09765625;0.04296875;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.009765625;0.4
51;73.25;51;0.15625;0.625;0.6953125;0.7265625;0.26171875;0.125;0.04296875;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.017578125;0.7;0.15625;0.609375;0.6171875;0.6484375;0.15234375;0.09375;0.04296875;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.009765625;0.4
52;72.26;52;0.15625;0.625;0.6953125;0.71875;0.2578125;0.12890625;0.046875;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.017578125;0.7;0.15625;0.625;0.625;0.65625;0.15234375;0.09765625;0.046875;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.009765625;0.5
53;78.05;53;0.15625;0.625;0.703125;0.7265625;0.265625;0.12890625;0.04296875;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.017578125;0.7;0.15625;0.609375;0.6171875;0.6640625;0.15625;0.1015625;0.046875;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.01171875;0.5
54;73.37;54;0.15625;0.625;0.703125;0.71875;0.25390625;0.12890625;0.046875;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.017578125;0.7;0.15625;0.609375;0.625;0.65625;0.15234375;0.09765625;0.04296875;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.4
55;69.83;55;0.15625;0.625;0.703125;0.734375;0.26171875;0.125;0.046875;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.017578125;0.7;0.15625;0.609375;0.6171875;0.640625;0.16015625;0.08984375;0.04296875;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.4
56;72.22;56;0.15625;0.625;0.7109375;0.734375;0.26171875;0.125;0.046875;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.017578125;0.7;0.15625;0.625;0.625;0.6640625;0.15234375;0.1015625;0.04296875;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.01171875;0.5
57;77.36;57;0.15625;0.625;0.7109375;0.7421875;0.28125;0.12890625;0.046875;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.017578125;0.7;0.15625;0.609375;0.625;0.6640625;0.16015625;0.1015625;0.046875;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.009765625;0.5
58;78.27;58;0.15625;0.640625;0.703125;0.734375;0.26171875;0.125;0.046875;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.015625;0.6;0.15625;0.625;0.625;0.6640625;0.16015625;0.1015625;0.04296875;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.5
59;74.47;59;0.15625;0.625;0.7109375;0.734375;0.27734375;0.125;0.046875;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.015625;0.7;0.171875;0.609375;0.625;0.671875;0.16015625;0.10546875;0.046875;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.013671875;0.5
60;74.51;60;0.15625;0.640625;0.703125;0.734375;0.2734375;0.125;0.046875;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.017578125;0.7;0.15625;0.625;0.6171875;0.6640625;0.16015625;0.1015625;0.046875;0.03125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.01171875;0.5
61;67.72;61;0.15625;0.640625;0.703125;0.7421875;0.28125;0.12890625;0.046875;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.017578125;0.7;0.15625;0.625;0.625;0.671875;0.15234375;0.09765625;0.046875;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.009765625;0.5
62;66.91;62;0.15625;0.640625;0.7109375;0.7421875;0.28515625;0.12890625;0.046875;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.015625;0.7;0.15625;0.625;0.625;0.6796875;0.16015625;0.09765625;0.04296875;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.009765625;0.4
63;77.01;63;0.15625;0.625;0.7109375;0.7421875;0.28515625;0.125;0.046875;0.0234375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.009765625;0.015625;0.7;0.171875;0.625;0.625;0.671875;0.15625;0.09375;0.04296875;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.009765625;0.5
64;56.08;64;0.15625;0.640625;0.7109375;0.7421875;0.27734375;0.125;0.046875;0.01953125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.017578125;0.7;0.15625;0.625;0.6328125;0.671875;0.16796875;0.109375;0.046875;0.01953125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.01171875;0.5
65;72.24;65;0.15625;0.640625;0.71875;0.7421875;0.296875;0.12890625;0.04296875;0.01953125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.015625;0.7;0.15625;0.625;0.6328125;0.671875;0.1640625;0.09765625;0.046875;0.02734375;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.0078125;0.01171875;0.4
