Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,90.30560302734375,0.92,89.9209213256836,1.0
0,6989220480.0,1.4454277753829956,1.02,1.453152060508728,1.0
10,76881425280.0,0.3089252710342407,1.02,0.48059314489364624,1.0
20,146773630080.0,0.17821112275123596,1.1,0.4271550476551056,1.0
30,216665834880.0,0.10842248052358627,1.36,0.36071622371673584,1.0
40,286558039680.0,0.09338360279798508,1.36,0.3682524859905243,1.0
50,356450244480.0,0.0800282284617424,1.36,0.3716250956058502,1.0
60,426342449280.0,0.07295449078083038,1.36,0.3711620569229126,1.0
70,496234654080.0,0.08531352877616882,1.36,0.3586539328098297,1.0
80,566126858880.0,0.07242602109909058,1.36,0.37292709946632385,1.0
90,636019063680.0,0.05462493374943733,1.36,0.35754966735839844,1.0
100,705911268480.0,0.060372643172740936,1.36,0.3277985155582428,1.0
110,775803473280.0,0.056073807179927826,1.36,0.3344992399215698,1.0
120,845695678080.0,0.05782613158226013,1.36,0.34775763750076294,1.0
130,915587882880.0,0.06898388266563416,1.36,0.30144405364990234,1.0
140,985480087680.0,0.06286703795194626,1.36,0.32980746030807495,1.0
150,1055372292480.0,0.05679205432534218,1.36,0.34737762808799744,1.0
160,1125264497280.0,0.05305612087249756,1.36,0.3486229181289673,1.0
170,1195156702080.0,0.059495437890291214,1.36,0.3321307897567749,1.0
180,1265048906880.0,0.06208793446421623,1.36,0.3829411566257477,1.0
190,1334941111680.0,0.05437374860048294,1.36,0.3475174903869629,1.0
200,1397844096000.0,0.050020474940538406,1.36,0.333315372467041,1.0
