Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,12.527393341064453,9.3,11.320999145507812,10.08
0,15778450560.0,2.646270751953125,10.16,3.5354809761047363,10.0
10,173562956160.0,2.4551143646240234,18.94,2.509734630584717,18.67
20,331347461760.0,3.3202996253967285,24.1,4.878509044647217,23.84
30,489131967360.0,51.33985900878906,32.56,36.70433044433594,32.59
40,646916472960.0,87.59162902832031,32.94,69.10668182373047,33.84
50,804700978560.0,28.918636322021484,39.16,18.722599029541016,39.94
60,962485484160.0,47.058712005615234,39.86,56.762733459472656,40.3
70,1120269989760.0,110.97135162353516,38.84,87.24268341064453,40.07
80,1278054495360.0,28.166709899902344,45.16,46.212242126464844,43.94
90,1435839000960.0,37.23963165283203,45.42,52.00865173339844,45.03
100,1593623506560.0,56.271759033203125,46.26,64.01393127441406,46.47
110,1751408012160.0,36.246246337890625,49.22,40.04281997680664,48.31
120,1909192517760.0,49.162193298339844,49.54,52.90091323852539,49.63
130,2066977023360.0,43.73590850830078,51.04,52.0381965637207,51.12
140,2224761528960.0,102.57819366455078,48.68,98.232666015625,49.99
150,2382546034560.0,124.80953216552734,48.3,116.38954162597656,49.41
160,2540330540160.0,47.63770294189453,54.2,45.37666320800781,54.61
170,2698115045760.0,33.14070129394531,57.56,29.115169525146484,56.49
180,2855899551360.0,60.97393798828125,57.24,53.73307418823242,56.39
190,3013684056960.0,48.48337936401367,58.98,49.085121154785156,58.35
200,3155690112000.0,92.19425201416016,57.58,74.63687896728516,56.97
